,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35,random_model_n36,random_model_n37
520,0,0,2,3,4,5,5,2,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,0,3,1,2,1,2,0,0,0,2,2,0,3,1,1,1,0,3,3,3,0,1,2,0,1,3,0,1,2,1,1,3,0,0,2,2,0,3,1,0,0,1,2,2,3
521,0,0,0,1,1,3,2,1,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,0,0,0,3,1,1,2,2,0,0,0,2,0,2,0,3,2,3,1,3,3,1,2,3,1,3,2,1,3,2,2,2,1,0,2,1,3
522,0,1,1,2,3,2,4,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,2,4,4,0,0,0,0,0,1,1,2,3,2,3,0,2,3,0,3,0,1,3,2,1,0,0,3,1,2,0,2,2,2,1,2,1,2,0,2,2,2,1,2
523,0,0,2,3,4,5,5,2,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,6,0,1,0,3,1,2,1,2,0,0,2,3,0,1,3,3,0,1,1,3,3,1,3,2,3,2,1,1,1,2,3,2,2,1,3,0,2,3,2,3,1,3,3,3,1,3,2
524,0,0,2,3,4,5,5,2,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,0,3,1,2,1,2,0,0,1,3,3,3,0,2,3,3,0,1,0,2,3,1,3,0,1,0,2,2,2,3,3,3,0,1,2,2,2,2,1,1,0,2,2,2,1
525,0,0,2,3,4,5,5,5,88,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,3,1,2,1,2,0,0,2,3,3,3,0,2,1,3,3,1,3,1,1,1,0,3,0,3,3,3,3,2,3,3,2,1,1,0,2,3,0,1,1,1,2,3,0
526,0,1,1,2,3,2,4,0,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,2,4,4,0,0,0,3,3,0,0,2,2,0,0,0,2,1,3,0,2,1,0,0,2,2,3,1,2,0,0,1,1,1,2,1,3,1,3,3,3,0,0,1
527,0,1,1,2,2,0,3,7,92,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,1,0,1,3,3,6,1,0,0,3,3,0,2,1,3,1,0,3,2,2,1,1,3,3,3,0,3,1,2,3,0,2,0,3,2,2,2,0,0,1,3,3,1,2,1,0
528,0,0,2,3,2,0,0,7,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,0,3,1,1,6,1,0,0,2,0,3,0,0,0,3,2,1,2,1,0,0,3,1,3,0,0,0,3,2,2,1,3,0,0,0,0,1,2,3,3,2,2,2,3,0
529,0,0,0,1,1,3,2,1,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,0,0,2,0,1,3,0,2,0,1,1,1,1,3,1,0,3,1,3,3,3,0,3,0,1,2,0,2,1,1,1,1,2,0,0,2,1
530,0,1,1,2,3,2,4,0,13,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,2,4,4,0,0,0,1,3,3,3,0,0,1,2,0,1,3,0,0,0,2,1,2,0,1,0,3,0,2,3,0,0,2,2,3,3,1,0,3,3,0,1,0
531,0,0,2,1,1,1,6,2,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,2,0,0,1,1,2,0,0,3,1,0,2,0,1,2,1,1,0,0,2,2,2,2,2,0,2,2,3,2,3,0,2,1,2,1,3,0,0,1,2,1,1,0,0,2
532,0,0,0,1,1,3,2,1,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,0,2,1,1,2,2,1,3,1,1,1,3,2,1,0,1,0,1,3,1,0,1,1,0,2,1,1,0,0,3,0,2,0,0,0,2,2
533,0,1,1,2,3,2,4,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,2,4,4,0,0,0,3,2,2,0,1,2,1,0,0,0,3,2,2,2,0,1,1,2,0,1,0,1,2,0,0,2,1,0,1,0,2,2,2,1,3,3,2
534,0,1,1,2,3,2,4,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,2,4,4,0,0,0,1,2,0,1,1,3,1,3,1,3,2,0,1,1,2,1,1,0,0,3,1,1,3,2,2,2,0,0,0,0,1,0,2,2,0,2,2
535,0,0,2,3,2,0,0,7,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,0,3,1,1,1,2,0,0,2,2,2,3,3,1,0,3,2,1,2,0,3,2,1,0,3,3,3,2,2,0,1,2,3,2,0,3,2,3,0,2,0,0,3,0,1
536,0,1,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,1,2,4,1,3,3,0,0,2,2,0,1,1,3,0,1,1,3,1,0,0,3,2,2,3,2,2,2,1,3,2,3,0,3,3,2,2,3,2,2,2,0,1,0,2
537,0,1,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,1,2,4,1,3,3,0,0,0,3,0,0,1,2,0,1,3,2,1,2,2,3,3,2,2,2,3,0,3,1,2,1,0,0,0,0,1,3,2,1,0,3,3,0,3
538,0,1,0,0,0,4,1,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,4,5,3,6,0,0,2,1,0,2,1,2,2,0,0,3,0,1,2,3,0,0,3,1,2,3,2,1,1,2,1,3,0,2,1,3,3,1,1,2,0,1,0
539,0,0,2,3,4,5,5,5,50,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,3,1,2,1,2,0,0,3,2,0,0,1,3,0,1,3,0,0,1,3,0,1,2,1,0,1,3,0,2,1,1,0,2,3,3,1,3,2,2,3,0,2,0,2
540,0,1,1,2,3,2,4,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,2,4,4,0,0,0,2,0,0,1,0,0,2,1,0,2,3,1,3,3,1,3,1,3,0,3,2,1,1,0,0,2,0,1,0,1,1,1,1,2,3,2,0
541,0,1,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,2,4,1,3,3,0,0,2,2,3,2,1,3,1,2,0,0,1,2,1,0,3,0,0,2,1,3,3,2,2,1,3,0,1,0,2,2,2,3,0,0,3,3,1
542,0,0,2,3,4,5,5,2,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,0,3,1,1,1,2,0,0,2,0,2,0,1,1,3,3,3,1,3,2,1,1,2,3,0,0,0,3,0,3,0,3,1,2,2,0,3,3,1,1,3,2,0,3,3
543,0,0,2,3,2,0,0,7,-1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,0,1,3,3,6,1,0,0,0,3,1,0,2,1,3,3,0,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,0,2,1,1,2,3,2,2,1,0,0,1,0
544,0,1,0,1,1,1,6,4,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,2,0,4,5,3,3,0,0,1,3,1,1,0,2,3,2,3,2,1,3,1,3,3,3,2,3,2,0,3,1,3,3,0,1,3,1,1,3,2,2,2,2,1,2,3
545,0,1,1,0,0,4,4,0,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,3,0,0,1,2,2,4,4,0,0,0,2,3,3,1,3,0,1,1,3,2,2,0,3,0,0,3,1,3,3,1,3,1,1,1,2,0,3,0,0,1,1,2,1,0,3,0,2
546,0,0,2,3,4,5,5,2,19,0,0,0,0,0,0,0,0,0,1,1,2,1,0,5,7,0,1,0,3,1,1,1,2,0,0,3,0,2,3,2,0,2,3,1,0,3,0,0,2,2,0,0,3,0,0,1,2,0,0,1,0,2,3,0,2,2,0,1,0,1,2,2
547,0,0,0,1,1,3,2,1,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,0,0,0,1,2,3,2,0,1,0,2,3,1,3,2,0,0,0,1,2,2,2,3,0,0,3,3,0,1,3,0,1,2,2,1,3,0
548,0,1,0,0,0,4,1,4,94,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,2,4,5,3,3,0,0,0,3,1,3,1,2,2,3,3,0,2,1,3,2,3,0,0,1,3,1,0,2,2,3,1,3,2,0,3,2,0,1,2,0,1,1,0
549,0,1,0,0,0,1,6,4,-1,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,1,2,4,5,3,3,0,0,1,0,2,3,2,1,2,3,3,3,0,1,1,2,1,1,0,1,3,0,2,3,0,3,2,1,0,1,0,0,3,2,3,3,2,3,3
550,0,1,1,2,3,2,4,0,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,2,4,4,0,0,0,1,3,1,1,3,2,0,2,1,3,0,2,1,3,1,2,3,2,1,3,2,0,2,3,0,3,3,2,2,3,0,0,2,3,2,2,3
551,0,1,1,0,0,4,4,0,83,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,0,1,2,2,4,4,0,0,0,1,0,0,2,1,3,3,2,2,0,2,1,2,3,0,2,3,3,0,3,0,1,3,0,1,2,0,0,2,2,0,1,3,3,3,3,2
552,0,1,0,0,0,4,1,3,117,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,4,5,3,6,0,0,0,0,2,0,3,2,2,2,0,2,0,0,3,1,0,0,0,0,3,0,0,1,3,0,3,0,1,0,1,3,0,0,3,1,0,0,0
553,0,1,0,0,0,4,1,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,4,5,3,6,0,0,2,1,0,1,2,2,0,3,0,2,1,2,1,3,3,1,2,2,0,3,0,3,3,3,2,3,3,2,3,2,2,1,0,0,3,0,0
554,0,0,2,3,4,5,5,5,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,3,1,2,0,4,0,0,3,3,3,1,0,3,1,2,3,3,0,0,3,1,2,0,1,3,0,0,1,0,2,1,0,1,1,0,1,3,1,0,2,2,3,2,1
555,0,1,0,0,0,1,6,4,104,0,0,0,0,0,0,0,0,0,1,2,0,4,4,1,2,0,0,2,0,4,5,3,3,0,0,2,1,3,3,3,2,1,2,3,0,3,0,2,3,2,1,3,0,3,3,0,1,2,3,0,0,0,2,0,1,2,2,3,0,2,1,3
556,0,0,0,1,1,3,2,1,100,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,2,3,0,3,3,0,2,1,0,3,3,2,2,3,0,1,3,0,2,0,1,3,2,2,1,1,1,0,0,3,1,0,0,2,2,1,0
557,0,0,2,3,2,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,0,3,1,2,6,1,0,0,0,0,2,1,3,0,3,2,3,1,2,0,0,3,0,2,0,3,1,2,0,2,1,2,2,0,1,3,0,2,2,3,0,3,2,1,2
558,0,0,2,3,2,0,0,2,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,1,0,3,1,1,1,2,0,0,2,1,3,3,3,0,1,3,3,3,1,2,0,3,3,2,2,1,1,1,0,2,3,3,3,0,2,2,2,1,3,3,2,0,1,2,1
559,0,1,1,0,0,4,1,3,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,2,4,4,6,0,0,0,3,1,1,3,0,0,3,1,2,0,1,1,3,0,0,3,3,3,1,3,1,1,3,0,1,0,0,2,3,1,0,0,0,3,0,2
560,0,1,1,2,2,2,3,6,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,1,1,1,3,3,6,1,0,0,3,3,0,1,1,2,3,2,1,3,0,1,2,3,0,2,2,2,1,0,2,1,3,2,3,0,2,1,3,3,0,3,2,1,0,0,3
561,0,0,0,1,1,3,2,1,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,3,0,3,0,1,1,2,1,3,2,2,2,2,1,3,2,3,2,2,0,2,2,1,2,1,2,2,3,0,3,1,0,2,0,2,0,1
562,0,0,2,3,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,0,1,3,3,6,1,0,0,3,2,3,3,1,2,1,1,3,1,3,3,0,3,2,1,2,1,0,0,3,2,2,2,3,0,3,0,0,2,3,1,0,1,1,0,1
563,0,1,0,0,0,4,1,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,4,5,3,6,0,0,3,2,2,0,0,0,2,0,1,1,3,0,2,0,3,3,3,2,2,2,1,1,0,3,3,2,3,0,1,1,0,0,0,0,0,0,0
564,0,1,1,0,0,4,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,0,1,2,2,4,4,0,0,0,3,3,2,2,3,1,0,0,1,2,1,1,0,2,0,2,1,3,1,2,3,3,3,0,0,3,2,3,0,0,1,0,2,2,3,1,2
565,0,1,0,0,0,4,1,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,4,5,3,6,0,0,0,3,1,0,1,2,1,0,3,0,3,0,1,3,2,1,0,0,1,3,2,2,0,0,2,2,1,3,3,3,3,0,2,0,2,2,1
566,0,0,2,3,2,0,0,2,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,0,3,1,1,1,2,0,0,2,3,1,3,3,0,3,1,3,2,0,0,2,1,0,3,1,2,1,2,3,2,2,0,3,1,1,3,3,0,0,2,2,2,0,0,1
567,0,1,1,2,2,0,0,7,-1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,0,1,3,3,6,1,0,0,3,0,1,0,1,0,2,2,1,3,3,3,0,1,2,1,0,3,0,3,3,2,3,0,1,0,3,0,2,3,0,0,3,0,0,0,0
568,0,0,0,1,1,3,2,1,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,1,0,0,1,2,3,3,0,1,2,1,1,2,2,3,3,3,1,3,2,0,1,2,3,2,0,1,3,3,2,1,3,1,3,2,2,1
569,0,1,0,1,1,1,6,4,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,2,0,4,5,3,3,0,0,2,1,1,1,1,0,2,1,1,2,0,0,0,2,3,2,1,2,1,2,0,0,0,3,0,1,3,0,1,0,3,1,1,0,1,2,1
570,0,1,1,2,3,2,4,0,118,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,2,4,4,0,0,0,2,2,3,1,2,1,2,1,3,1,2,0,2,3,1,1,0,1,1,1,3,0,2,3,3,2,2,1,2,2,3,2,1,1,3,1,3
571,0,0,0,1,1,3,2,1,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,0,2,0,0,0,1,0,3,1,2,0,1,3,3,2,1,3,3,2,3,0,0,3,1,2,2,1,1,3,1,0,0,0,0,3,2,1
572,0,1,1,2,2,0,0,7,102,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,0,1,3,3,6,1,0,0,2,3,0,0,2,2,3,1,1,0,3,2,3,2,3,0,0,2,2,1,2,1,0,3,0,1,0,1,2,0,2,1,3,2,0,0,1
573,0,0,2,3,2,0,0,7,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,0,3,1,1,6,1,0,0,1,1,1,2,2,1,0,2,2,0,1,1,3,0,2,0,0,1,0,1,0,3,1,0,2,2,1,2,2,3,3,0,2,2,3,3,0
574,0,1,0,0,0,4,1,3,57,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,4,5,3,3,0,0,2,1,0,2,2,1,0,0,3,2,3,2,0,0,1,2,2,1,3,2,3,0,1,3,2,3,3,1,0,2,1,0,1,2,2,0,1
575,0,1,1,2,3,2,4,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,2,4,4,0,0,0,0,2,0,1,0,1,3,1,3,1,3,0,3,1,1,0,2,0,1,0,1,2,1,0,3,1,2,1,1,3,2,0,2,2,3,2,2
576,0,1,0,0,0,4,1,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,4,5,3,6,0,0,2,3,3,0,0,2,2,3,2,2,2,2,0,2,0,3,2,0,1,0,2,1,2,2,2,2,3,2,2,0,0,2,1,1,2,3,1
577,0,0,2,3,4,5,5,2,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,6,0,1,0,3,1,2,1,2,0,0,3,2,1,1,3,1,2,0,3,2,2,3,2,3,2,0,0,1,0,2,1,1,1,3,2,0,0,1,2,1,2,0,1,0,2,3,3
578,0,1,0,0,0,4,1,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,4,5,3,6,0,0,0,0,0,3,1,3,0,2,0,1,1,2,2,1,2,0,3,3,0,2,3,1,2,3,1,3,2,2,2,2,3,2,1,1,3,0,3
579,0,1,1,2,3,2,3,6,93,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,3,3,5,7,0,0,1,3,0,1,3,0,2,0,0,3,1,0,0,3,2,1,2,1,2,0,1,2,2,1,1,3,2,2,0,2,0,2,0,2,3,1,2
580,0,0,2,3,4,5,5,5,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,3,1,2,0,4,0,0,0,0,3,0,1,0,3,0,3,1,0,3,0,1,3,3,3,1,1,3,0,0,1,2,1,2,1,3,0,0,3,3,3,1,2,3,0
581,0,0,2,3,4,5,5,2,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,0,3,1,1,1,2,0,0,2,0,1,0,1,2,0,0,2,0,1,0,2,0,2,0,1,3,3,0,2,1,0,1,2,0,3,3,0,2,2,2,0,0,1,1,1
582,0,1,0,0,0,4,6,4,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,2,4,1,3,3,0,0,2,3,1,1,1,3,2,0,0,2,1,2,0,3,1,0,1,0,3,2,3,0,3,2,2,3,3,1,3,2,1,0,2,2,2,2,0
583,0,0,2,3,4,5,5,5,40,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,3,1,2,1,2,0,0,2,2,0,1,0,2,0,2,1,2,2,2,1,0,3,2,3,1,1,1,2,1,0,1,2,1,0,1,3,1,0,2,0,0,2,2,1
584,0,0,0,1,1,3,2,1,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,1,2,0,0,1,1,1,2,1,3,2,2,0,2,1,3,2,0,3,0,1,3,0,0,1,0,3,1,3,3,3,0,3,0,3,0,0
585,0,1,0,0,0,4,1,3,36,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,4,5,3,6,0,0,2,2,2,3,2,1,0,1,0,3,0,0,2,2,1,2,2,1,2,0,2,0,1,2,3,0,2,0,2,3,1,3,1,1,1,0,3
586,0,1,1,2,3,2,3,6,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,3,3,5,7,0,0,2,2,3,1,2,2,0,2,1,1,2,3,1,1,2,0,3,2,0,2,2,2,1,2,2,1,0,0,1,2,0,3,0,2,1,1,3
587,0,0,2,3,2,0,0,2,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,1,0,3,1,1,1,2,0,0,3,1,0,1,2,2,0,3,1,1,2,1,1,0,3,0,1,1,3,0,1,3,3,1,0,0,0,3,2,2,0,3,0,1,3,0,2
588,0,1,1,2,3,2,3,6,8,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,3,3,5,7,0,0,1,3,3,0,1,1,1,3,3,2,3,3,0,0,3,3,0,1,0,2,2,1,2,3,2,3,1,0,3,3,1,1,0,0,2,2,3
589,0,0,0,1,1,3,2,1,105,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,0,0,3,1,2,1,3,3,3,1,1,1,0,3,1,1,3,0,1,0,1,3,1,2,0,3,3,1,2,3,0,0,2,0,1,0,1
590,0,0,0,1,1,3,2,1,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,3,2,3,2,0,1,0,3,1,2,1,0,1,2,3,2,1,2,2,2,0,2,2,1,2,1,0,1,1,0,2,0,1,0,3,1,3
591,0,0,0,1,1,1,6,4,111,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,2,0,0,2,0,0,1,1,3,0,0,1,1,2,1,3,0,0,2,0,3,0,1,2,1,1,1,0,3,3,1,3,1,1,0,0,0,1,0,2,1,0,0,0,3,3,2,1
592,0,1,1,2,3,2,4,0,118,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,2,4,4,0,0,0,3,1,1,2,1,1,1,0,1,3,1,1,2,2,0,3,1,0,0,2,2,2,1,0,1,2,3,0,3,0,1,0,3,1,2,0,1
593,0,0,2,1,1,3,2,1,119,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,1,0,3,0,1,2,1,2,1,2,2,1,0,1,3,0,2,0,0,3,3,0,0,2,3,0,0,0,0,2,2,2,3,0,2,2,1
594,0,1,1,2,2,0,3,7,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,1,1,1,3,3,6,1,0,0,3,2,1,1,1,2,3,3,2,2,2,0,2,1,1,3,1,0,3,3,3,3,1,0,1,2,2,2,3,0,0,1,3,2,3,3,2
595,0,0,2,3,2,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,0,3,3,3,6,1,0,0,2,3,1,0,2,1,0,3,1,0,1,2,1,3,0,3,3,1,1,1,3,2,1,2,3,3,0,3,0,1,1,0,0,1,2,0,1
596,0,1,0,0,0,4,1,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,4,5,3,6,0,0,2,1,3,3,0,0,1,0,0,2,3,2,3,3,0,2,0,0,2,3,1,1,1,1,1,1,2,1,2,1,0,0,3,2,1,1,2
597,0,1,0,0,0,4,1,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,4,5,3,6,0,0,0,0,1,3,1,1,0,1,1,3,1,2,1,1,2,1,2,3,0,2,1,3,0,3,1,1,0,0,0,0,3,1,0,2,2,2,2
598,0,1,1,2,3,2,3,6,24,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,1,2,4,4,0,0,0,2,1,2,3,0,1,2,3,0,3,1,0,2,2,2,1,0,1,3,2,1,3,0,3,1,1,3,3,3,2,1,0,3,2,2,3,2
599,0,0,0,1,1,3,2,1,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,0,0,0,0,3,3,2,3,0,0,2,1,3,0,3,2,3,3,3,0,1,0,1,0,2,3,1,0,1,1,1,2,0,0,3,1,3
600,0,0,2,3,2,0,0,7,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,0,3,1,1,1,1,0,0,0,2,2,0,0,1,2,1,3,3,2,0,2,0,3,0,0,3,2,2,1,2,3,3,2,1,3,3,0,0,2,1,1,3,0,2,1
601,0,0,2,3,4,5,5,5,120,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,3,1,2,0,4,0,0,0,2,0,0,2,3,2,1,1,2,0,3,3,0,1,3,0,1,0,0,2,3,0,0,1,1,2,3,3,3,3,3,1,3,2,2,3
602,0,0,2,3,4,5,5,5,38,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,3,1,2,0,4,0,0,2,2,1,3,3,2,0,0,3,3,0,2,0,2,3,3,0,2,0,1,3,0,3,3,3,0,2,0,1,1,0,3,1,3,3,3,0
603,0,0,0,1,1,3,2,1,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,3,0,0,3,1,0,2,1,2,3,2,3,3,2,3,0,1,2,2,3,3,0,1,3,1,1,3,1,3,3,3,2,3,2,3,0,0
604,0,1,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,0,0,1,2,4,1,1,3,0,0,2,3,0,2,2,3,0,1,3,1,1,1,2,0,0,3,3,3,1,1,1,2,3,0,1,3,2,0,1,2,0,0,0,0,0,3,0
605,0,0,0,1,1,3,2,1,85,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,5,0,0,2,0,0,1,1,3,0,0,0,1,3,0,3,0,3,0,3,2,0,0,0,2,2,0,1,0,2,1,2,1,1,1,2,3,3,2,1,2,0,1,2,0,1,1,1
606,0,1,1,0,0,1,4,0,99,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,1,1,2,4,4,0,0,0,0,3,1,0,0,2,0,1,1,1,1,2,1,2,2,3,2,3,1,2,0,2,3,3,3,1,3,0,1,2,1,3,2,3,1,3,3
607,0,1,0,1,0,1,6,4,14,0,0,0,0,0,0,0,0,0,1,2,0,4,4,1,2,0,0,2,0,4,5,3,3,0,0,3,1,1,1,1,1,1,0,2,0,3,0,0,0,2,0,2,3,0,2,3,0,0,0,2,3,2,0,1,1,0,3,2,3,2,3,0
