,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33
364,0,1,1,2,1,2,2,1,104,0,0,0,0,0,0,0,0,0,1,2,0,4,4,1,2,0,1,0,2,1,2,3,2,0,0,1,1,2,0,1,2,0,0,2,0,3,0,1,3,2,0,1,3,2,0,3,1,3,2,0,2,0,0,1,0,1,0,1
365,0,0,0,3,3,0,5,3,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,1,3,2,0,4,1,0,0,2,2,3,3,1,3,1,2,0,3,1,0,0,2,1,3,2,3,1,2,1,1,0,3,2,0,3,0,1,0,0,0,0
366,0,0,1,0,2,2,2,3,82,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,1,0,2,4,0,4,1,0,0,0,0,0,3,2,3,2,0,0,0,0,1,3,2,2,1,1,1,3,0,0,2,1,1,3,2,1,3,0,2,1,3,3
367,0,1,2,1,4,3,6,5,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,2,1,3,4,6,3,0,0,0,3,1,1,2,2,2,1,3,3,0,2,0,2,2,1,1,3,0,1,1,3,0,3,3,3,1,0,0,1,1,3,3
368,0,0,0,3,3,0,5,6,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,1,3,2,3,0,7,0,0,2,1,2,2,3,0,0,0,2,1,0,3,2,1,3,0,3,1,0,0,3,3,0,2,0,3,1,3,2,1,0,1,3
369,0,1,2,1,4,3,6,5,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,2,1,3,4,6,3,0,0,2,0,3,1,3,1,0,0,0,2,3,1,0,0,3,3,2,2,1,3,1,0,3,3,1,0,0,2,1,1,1,1,1
370,0,0,0,3,3,0,5,6,74,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,1,3,2,3,0,7,0,0,0,2,3,3,1,2,3,2,0,2,2,2,0,0,3,1,0,1,3,1,0,0,0,3,2,3,1,0,0,3,1,3,2
371,0,0,1,0,2,2,2,1,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,0,2,4,0,4,2,0,0,1,3,1,2,3,2,1,0,2,3,1,2,0,3,0,0,1,2,1,0,2,2,2,2,2,0,1,3,2,1,0,2,1
372,0,0,1,0,2,5,4,7,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,0,2,4,5,2,5,0,0,2,1,3,1,2,1,0,3,2,1,2,2,0,0,2,0,1,3,2,0,1,3,0,0,2,2,1,2,3,2,1,0,2
373,0,0,0,3,0,1,1,3,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,0,1,3,2,0,4,0,0,0,0,2,0,3,0,0,0,0,2,1,1,3,2,0,2,1,1,0,0,1,3,3,2,1,3,0,3,3,0,3,2,1,2
374,0,1,2,1,4,3,3,0,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,2,1,0,1,1,6,0,0,2,2,0,2,2,1,2,3,3,1,1,0,3,1,1,1,3,2,1,3,1,1,3,0,1,0,2,3,3,3,1,1,1
375,0,0,0,3,3,0,5,6,-1,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,1,3,2,3,0,7,0,0,3,0,0,0,0,0,1,1,0,2,3,3,2,0,3,2,1,0,0,2,1,1,3,2,2,0,0,0,1,0,1,1,1
376,0,0,0,3,2,1,2,3,-1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,0,0,2,4,0,4,1,0,0,0,3,0,0,0,0,3,1,1,0,3,3,1,2,2,3,1,2,1,2,1,3,3,3,1,2,3,2,2,2,3,0,1
377,0,0,0,3,3,1,1,2,47,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,4,0,0,1,3,2,3,5,0,0,0,3,1,1,3,3,2,2,0,3,0,0,3,0,0,1,3,0,2,2,1,2,2,3,2,3,2,0,3,2,3,1,2,1
378,0,0,0,3,3,0,5,6,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,1,3,2,3,0,7,0,0,1,2,0,1,3,2,0,1,2,3,1,0,1,0,2,1,0,1,1,1,2,2,2,1,3,2,2,2,3,2,0,2,2
379,0,0,1,0,2,5,4,7,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,0,2,4,5,2,5,0,0,0,3,2,3,3,0,1,1,0,2,2,1,2,2,3,2,2,2,0,0,3,3,0,0,0,0,1,3,1,3,2,3,1
380,0,0,1,0,2,5,4,7,69,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,0,2,4,5,2,5,0,0,0,3,1,3,3,2,2,1,1,2,2,2,2,0,2,1,1,0,3,1,2,3,3,1,1,0,2,3,0,3,2,1,0
381,0,1,1,2,1,2,2,1,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,0,1,2,0,1,0,4,2,0,0,3,2,0,0,1,1,0,2,3,1,2,1,0,0,0,3,1,2,0,1,2,3,3,3,2,1,1,3,3,2,1,1,3
382,0,1,1,2,1,4,0,4,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,2,0,3,4,6,3,0,0,3,3,1,0,1,2,0,2,1,0,2,0,3,1,3,2,0,2,1,3,1,2,1,2,1,1,0,3,1,2,3,1,2
383,0,1,2,1,4,3,6,5,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,2,1,3,4,6,3,0,0,2,0,2,1,3,1,0,3,1,2,0,2,0,2,3,0,2,3,0,0,1,0,1,3,0,2,2,0,2,2,1,2,1
384,0,1,2,2,1,2,6,5,99,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,1,2,1,3,4,6,3,0,0,3,0,2,2,1,2,3,3,2,0,3,2,0,2,3,0,0,1,1,3,2,3,3,3,3,0,1,3,3,1,2,3,2
385,0,0,1,0,2,5,4,7,105,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,0,2,4,5,2,5,0,0,0,0,1,3,2,3,0,2,0,1,1,2,0,3,2,2,1,2,2,0,0,0,0,3,0,1,2,0,1,3,3,2,0
386,0,0,0,3,3,0,5,3,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,1,3,2,0,4,1,0,0,3,3,0,2,3,2,3,2,0,0,3,2,2,3,1,3,2,2,3,3,3,1,0,1,2,0,3,2,0,0,1,1,3
387,0,0,0,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,0,1,1,0,1,5,0,0,0,2,0,0,1,1,3,1,2,1,1,2,1,3,2,1,3,2,3,0,2,2,2,1,2,0,1,0,3,3,1,0,3,2
388,0,1,1,2,1,4,0,4,97,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,2,0,1,2,3,4,0,0,3,2,3,3,0,0,2,0,3,3,2,0,3,3,3,2,2,0,2,2,1,0,1,3,1,1,1,3,1,3,2,1,3
389,0,1,2,2,1,4,0,4,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,2,0,3,4,6,4,0,0,1,1,1,3,3,2,0,1,3,2,3,3,3,0,3,0,2,2,1,2,3,3,2,2,1,1,3,2,0,0,2,3,0
390,0,1,1,2,1,2,2,1,106,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,2,0,1,2,3,2,0,0,2,2,1,3,3,1,1,2,3,0,0,0,1,2,1,0,0,0,1,3,0,3,2,2,0,0,2,1,0,0,1,2,2
391,0,1,2,1,4,3,3,0,107,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,1,0,0,2,1,0,1,5,0,0,0,0,2,0,1,1,3,2,2,3,3,1,1,2,0,3,3,3,2,2,3,2,3,0,2,1,3,1,0,0,0,0,2,1
392,0,0,0,3,3,0,5,6,74,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,1,3,2,3,0,7,0,0,3,3,2,2,1,2,1,0,3,0,3,1,2,0,1,0,2,0,1,3,0,0,1,2,3,0,0,2,3,0,1,1,1
393,0,1,2,2,1,4,0,4,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,2,0,3,4,6,4,0,0,0,1,1,2,0,3,2,1,3,0,2,2,1,2,3,2,3,0,3,0,1,2,0,2,3,1,1,1,0,2,2,2,0
394,0,0,0,3,3,0,5,6,71,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,1,3,2,3,0,7,0,0,0,3,1,3,0,0,2,0,2,2,1,3,3,0,1,2,2,2,2,1,1,1,0,2,3,1,2,3,0,0,2,1,0
395,0,1,1,2,1,2,2,1,-1,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,2,0,1,2,3,2,0,0,0,1,1,2,2,1,1,3,0,1,1,3,0,3,3,3,3,2,3,3,3,0,0,2,2,0,1,0,0,2,2,0,2
396,0,1,1,2,1,2,2,1,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,0,1,2,0,1,0,4,2,0,0,2,3,1,2,2,2,3,0,1,3,1,3,0,3,1,0,0,0,0,1,1,0,3,1,2,2,1,3,0,3,1,1,0
397,0,0,0,3,3,0,5,6,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,1,3,2,3,0,7,0,0,2,1,3,2,2,1,3,2,1,3,3,3,1,1,1,2,2,0,3,0,2,1,1,2,0,1,0,1,1,1,0,3,0
398,0,1,1,2,1,4,0,4,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,2,0,1,2,3,4,0,0,3,1,1,3,1,3,1,2,3,3,2,1,1,3,1,2,2,3,3,0,1,2,1,2,0,2,1,2,3,2,0,0,0
399,0,1,2,1,4,3,3,0,96,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,2,1,0,1,1,6,0,0,3,1,2,2,2,1,1,2,1,0,2,1,0,0,0,1,3,1,1,2,1,3,0,0,2,3,1,2,2,3,1,1,2
400,0,1,1,2,1,4,0,4,63,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,2,0,1,2,3,4,0,0,0,3,3,3,2,0,2,0,0,3,3,2,1,1,1,3,0,0,1,2,0,0,3,0,2,2,2,0,2,0,3,3,2
401,0,0,0,3,3,0,5,6,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,1,3,2,3,0,7,0,0,2,0,1,0,2,1,3,1,1,1,1,1,1,2,0,1,2,0,2,1,2,3,1,1,0,2,1,0,3,1,2,0,2
402,0,1,1,2,1,4,0,4,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,2,0,1,2,3,4,0,0,1,0,0,3,2,2,1,1,3,0,1,1,3,2,2,2,3,1,1,3,3,2,3,2,2,1,0,2,2,2,0,0,0
403,0,0,1,0,2,5,4,7,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,0,2,4,5,2,5,0,0,3,0,1,1,0,3,0,0,2,0,0,0,1,2,1,1,0,1,3,3,3,1,3,2,0,3,1,1,1,2,1,2,0
404,0,0,0,3,0,1,1,2,108,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,0,1,1,0,0,5,0,0,0,1,2,3,2,1,0,2,1,3,0,2,2,0,2,3,3,2,1,0,0,3,3,0,0,1,0,1,0,3,3,0,3,3
405,0,0,1,0,2,5,4,7,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,0,2,4,5,2,5,0,0,1,0,3,1,1,3,2,3,3,1,2,2,0,0,0,1,1,1,1,0,1,2,0,3,3,3,1,2,0,2,3,2,3
406,0,1,2,1,4,3,3,0,107,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,1,0,0,2,1,0,1,1,6,0,0,0,1,0,2,0,1,2,0,0,3,3,3,3,2,2,3,3,3,0,2,2,2,1,3,2,2,0,3,0,1,3,1,0
407,0,0,0,0,2,2,2,3,29,0,0,0,0,0,0,0,0,0,1,1,1,2,0,5,7,0,0,0,2,4,0,4,1,0,0,1,3,3,2,3,2,0,3,1,2,0,3,3,3,0,1,2,1,0,0,3,0,1,1,3,3,0,1,2,1,2,3,2
408,0,1,2,1,4,3,3,0,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,2,1,0,1,1,6,0,0,2,1,3,1,2,2,2,2,1,3,0,3,2,3,2,2,0,1,1,0,0,0,1,1,1,3,0,2,3,2,2,3,0
409,0,0,1,0,2,5,4,7,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,0,2,4,5,2,5,0,0,1,0,1,0,2,2,2,0,0,2,1,2,2,0,1,0,3,2,2,0,1,2,2,0,1,1,1,0,1,0,2,3,1
410,0,0,1,0,2,5,4,7,109,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,0,2,4,5,2,5,0,0,2,2,1,2,2,2,1,1,0,2,1,3,0,0,2,2,1,0,2,0,3,2,0,3,2,3,1,3,1,2,2,1,0
411,0,0,1,0,2,2,2,1,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,0,2,4,0,4,2,0,0,2,3,3,0,2,1,2,1,2,1,2,3,3,2,3,3,2,0,3,1,1,0,3,3,2,1,0,0,1,0,3,0,1
412,0,0,0,3,0,1,1,3,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,0,1,3,2,0,4,0,0,0,1,2,2,1,3,2,0,3,2,3,1,0,3,0,0,1,0,0,2,2,0,0,0,0,2,2,2,0,1,2,1,0,1
413,0,1,2,1,4,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,2,1,0,1,1,6,0,0,0,3,2,3,1,3,2,1,2,2,3,2,0,3,3,0,2,0,3,3,1,0,1,2,3,2,1,0,1,1,2,2,0
414,0,1,1,2,1,2,2,1,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,1,2,0,1,0,3,2,0,0,1,2,1,1,2,3,0,3,1,3,1,2,3,0,3,2,3,1,1,1,0,1,2,2,3,2,0,0,0,1,2,3,1
415,0,0,0,3,3,0,5,3,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,1,3,2,0,4,1,0,0,2,1,2,0,1,2,1,2,0,2,0,1,2,1,2,3,2,3,0,3,3,3,2,2,0,0,3,3,3,0,2,1,2
416,0,1,1,2,1,2,2,1,73,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,2,0,1,2,3,2,0,0,3,0,0,1,1,1,3,1,2,1,0,1,3,3,0,3,1,1,3,3,2,0,1,2,0,2,0,2,1,0,1,3,2
417,0,0,0,0,2,5,4,7,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,1,0,2,4,5,2,5,0,0,2,2,3,1,0,3,3,1,2,2,3,2,2,2,3,3,2,0,0,0,3,0,0,0,2,2,2,1,0,1,2,3,0
418,0,1,1,2,1,4,0,4,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,2,0,1,2,3,4,0,0,0,1,2,2,2,1,3,3,0,3,1,0,3,3,1,0,0,0,1,2,1,1,2,0,1,3,3,0,1,1,2,1,3
419,0,0,1,0,2,5,4,7,85,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,0,2,4,0,4,2,0,0,0,2,1,3,2,0,0,1,1,0,2,0,3,1,0,3,1,3,1,1,2,2,2,0,2,0,1,0,0,0,0,2,2
420,0,1,2,1,4,3,3,0,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,3,0,0,2,1,0,1,5,0,0,0,0,3,3,0,0,1,2,0,1,3,3,3,0,0,3,1,2,1,2,1,2,1,0,2,1,1,2,1,2,1,2,0,1
421,0,0,0,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,0,1,3,0,1,5,0,0,0,3,1,1,1,2,0,0,3,2,1,0,0,1,1,3,1,1,2,2,1,0,0,1,3,3,2,2,1,3,1,0,3,1
422,0,1,2,1,4,3,3,0,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,2,1,0,1,1,6,0,0,2,1,3,1,0,0,1,1,2,0,3,1,1,2,3,2,2,3,2,2,3,2,1,0,2,2,2,3,3,1,1,3,0
423,0,1,2,1,4,3,3,0,96,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,2,1,0,1,1,6,0,0,0,2,2,2,1,3,0,2,3,3,2,0,1,1,1,3,0,2,1,2,3,1,1,2,0,3,1,3,3,3,1,0,3
424,0,0,1,0,2,5,4,7,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,0,2,4,5,2,5,0,0,3,2,2,2,1,0,1,0,3,3,1,1,3,3,3,3,1,0,2,2,2,2,3,1,3,0,3,2,0,2,0,0,2
425,0,1,2,1,4,3,6,5,12,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,3,0,0,2,1,0,1,5,0,0,0,3,2,3,1,0,0,1,1,3,1,3,3,2,3,2,0,3,0,2,0,3,2,1,1,2,2,2,1,2,3,3,2,0
426,0,1,2,1,4,3,3,0,59,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,2,1,0,1,1,6,0,0,3,3,0,1,1,0,0,0,0,2,3,2,0,3,2,1,1,2,2,2,1,3,3,3,2,1,0,1,1,2,2,0,1
427,0,0,1,0,2,2,2,1,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,0,2,4,0,4,2,0,0,1,1,2,0,1,2,3,3,0,3,0,2,0,2,1,1,1,2,0,1,3,2,1,1,2,2,2,0,2,0,0,3,1
428,0,0,0,0,2,5,2,3,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,1,0,2,4,0,4,1,0,0,3,3,3,1,1,1,3,2,2,1,2,3,1,0,2,3,3,1,1,1,0,3,2,3,2,3,0,2,3,0,2,0,1
429,0,1,1,2,1,4,0,4,15,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,2,0,1,2,3,4,0,0,0,1,1,1,3,0,2,3,3,2,1,0,3,0,3,1,0,2,2,1,2,3,2,0,2,2,3,2,1,0,3,0,0
430,0,1,1,2,1,2,2,1,-1,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,1,0,0,1,2,3,2,0,0,2,2,2,1,0,2,2,1,3,0,3,0,0,1,0,1,2,1,2,0,0,1,1,0,2,2,2,2,3,1,2,2,3
431,0,1,1,2,1,2,2,1,110,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,2,0,1,2,3,2,0,0,2,0,3,3,2,0,2,1,0,2,2,1,1,3,2,3,2,3,1,3,1,2,1,3,2,1,2,2,3,3,0,3,3
432,0,0,1,0,2,5,4,7,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,0,2,4,5,2,5,0,0,3,3,3,1,0,3,2,1,0,2,2,1,1,2,3,2,3,2,3,2,0,1,0,2,3,2,1,1,3,0,0,1,1
433,0,1,2,1,4,3,6,5,79,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,2,1,3,4,6,3,0,0,0,3,0,0,1,3,1,0,0,2,3,1,2,1,3,3,2,2,3,3,3,0,0,0,1,0,1,1,2,3,2,3,3
434,0,0,1,0,2,2,2,1,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,0,2,4,0,4,2,0,0,1,1,0,2,1,1,2,1,1,0,2,0,0,1,3,1,3,0,0,1,0,1,0,1,0,1,0,0,1,0,1,3,1
435,0,1,1,2,1,2,2,1,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,0,1,2,0,1,0,4,2,0,0,1,2,2,3,1,2,1,1,0,2,2,0,2,0,3,0,0,1,0,0,1,1,2,0,2,1,1,2,1,3,2,1,0
436,0,0,1,0,2,2,2,1,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,0,2,4,0,4,2,0,0,2,0,1,1,3,0,2,0,1,3,0,0,2,3,3,2,1,1,1,2,2,1,3,0,0,0,1,0,3,1,1,2,1
437,0,0,1,0,2,5,4,7,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,0,2,4,5,2,5,0,0,1,0,2,0,0,0,1,2,2,0,3,2,3,0,3,3,1,3,0,3,2,1,3,3,1,0,1,2,2,0,3,0,3
438,0,1,1,2,1,4,0,4,27,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,2,0,1,2,3,4,0,0,3,2,2,1,0,1,3,3,2,1,2,0,0,1,3,0,1,0,3,0,0,1,1,1,1,1,3,3,1,3,3,0,0
439,0,0,0,3,0,1,1,3,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,0,1,3,2,0,4,1,0,0,2,3,3,0,1,3,3,3,0,0,2,1,3,0,1,2,2,0,1,1,1,3,2,2,2,2,2,2,3,2,3,3,1
440,0,0,0,3,3,0,5,3,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,1,3,2,3,4,1,0,0,0,3,2,1,0,1,0,1,2,3,3,1,0,0,1,3,0,0,0,0,1,3,0,3,1,2,2,0,3,0,1,3,2
441,0,0,1,0,2,2,2,1,111,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,2,0,1,0,2,4,0,4,2,0,0,1,2,1,1,3,2,0,3,2,0,1,1,1,3,2,3,2,2,2,0,1,1,3,3,3,2,1,3,2,0,1,2,3
442,0,0,2,1,0,1,1,2,-1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,0,1,1,0,1,5,0,0,0,1,0,3,2,2,3,3,3,1,1,2,2,0,1,1,0,2,3,3,1,0,3,0,3,1,3,2,3,3,3,2,3,1
443,0,1,1,2,1,4,0,4,61,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,2,0,1,2,3,4,0,0,0,2,1,3,3,3,1,0,3,1,2,1,2,3,0,3,3,1,1,1,3,3,0,0,2,2,3,2,2,1,0,2,2
444,0,1,1,0,2,2,2,1,112,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,2,0,1,0,2,4,0,4,2,0,0,1,2,2,2,2,3,2,3,0,3,1,3,3,0,3,1,0,3,3,3,1,3,2,0,1,3,3,3,3,3,1,1,3
445,0,0,0,3,0,1,1,2,108,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,0,1,1,0,0,5,0,0,0,3,3,0,0,1,2,0,0,0,3,2,1,2,2,0,3,1,3,3,1,2,2,3,0,3,1,1,0,1,1,3,2,2
446,0,1,2,1,4,3,3,0,113,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,2,1,0,1,1,6,0,0,3,2,3,0,3,3,0,2,3,3,1,3,0,0,3,1,1,2,0,2,0,0,1,3,2,0,3,1,2,2,3,3,3
447,0,0,1,0,2,5,4,7,85,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,5,0,1,0,2,4,0,4,2,0,0,1,2,1,1,0,3,0,2,1,2,0,2,1,1,1,1,3,3,1,2,0,1,0,3,1,3,0,0,2,1,0,0,1
448,0,0,0,0,2,5,4,7,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,0,2,4,5,2,5,0,0,2,3,2,3,3,3,1,2,1,1,0,3,3,3,0,3,3,3,1,2,1,2,2,1,3,2,1,0,2,3,3,3,2
449,0,1,2,1,4,3,3,0,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,2,1,0,1,1,6,0,0,3,3,0,1,0,2,1,0,2,2,0,2,3,3,2,0,3,0,2,3,2,1,3,3,1,2,1,2,1,2,0,0,0
450,0,0,0,3,3,0,5,6,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,1,3,2,3,0,7,0,0,2,2,3,1,2,2,2,1,3,1,2,0,2,1,1,0,1,2,2,3,3,2,0,2,3,1,1,0,3,1,2,3,3
451,0,1,2,1,4,3,3,0,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,2,1,0,1,1,6,0,0,0,3,2,0,3,1,3,2,3,3,2,2,2,3,0,2,1,0,1,0,1,0,3,2,1,1,0,2,1,0,1,2,1
452,0,1,2,1,4,3,6,5,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,2,1,3,4,6,3,0,0,2,1,1,3,3,0,3,2,3,0,2,0,3,0,1,2,3,3,1,0,0,0,0,3,1,0,3,1,2,1,2,1,2
453,0,1,1,2,1,4,0,4,103,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,2,0,1,2,3,4,0,0,0,0,3,2,0,1,3,3,0,0,1,3,0,1,1,2,2,1,0,0,2,2,3,3,2,0,1,3,3,0,0,0,1
454,0,1,1,2,1,2,2,1,-1,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,1,2,0,1,0,4,2,0,0,2,0,1,3,0,1,0,1,0,1,2,2,1,3,3,2,1,0,3,3,2,3,1,3,2,0,3,3,0,2,2,2,1
455,0,0,2,1,0,1,1,2,114,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,0,1,1,0,1,5,0,0,0,3,1,2,0,2,1,0,2,1,2,2,1,2,0,0,0,0,3,2,0,1,2,0,2,3,2,3,2,3,0,3,3,2
456,0,0,1,0,2,2,2,1,49,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,0,2,1,0,3,2,0,0,0,2,2,0,3,2,1,2,2,2,0,0,1,2,3,0,2,1,1,0,3,1,3,2,2,3,2,0,1,3,0,2,1
