,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16
490,0,0,1,3,3,1,5,5,96,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,2,2,6,3,0,0,2,0,2,2,1,3,3,1,1,2,0,2,2,3,3,0
491,0,0,1,3,3,1,4,2,18,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,3,0,0,0,1,4,3,1,5,0,0,2,3,1,0,2,0,0,0,0,2,1,2,0,3,2,1
492,0,1,0,0,0,2,1,6,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,2,1,4,2,0,0,0,3,3,3,2,2,2,0,0,0,1,1,0,0,3,0,2
493,0,1,0,0,0,2,1,4,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,3,6,0,0,1,2,1,1,2,0,2,0,2,2,3,3,3,3,1,2
494,0,0,2,1,1,3,0,3,110,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,0,3,0,1,4,7,0,0,0,1,0,3,2,3,1,1,2,0,3,3,1,1,1,0
495,0,0,1,3,3,1,4,2,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,1,4,3,1,5,0,0,0,0,3,2,2,0,3,1,3,0,2,0,3,0,3,1
496,0,1,2,2,4,0,3,1,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,0,2,2,2,1,2,1,1,0,1,0,0,3,3,1,3
497,0,0,1,3,3,1,4,2,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,1,4,3,1,5,0,0,2,1,0,0,3,0,1,3,1,1,2,3,0,2,3,2
498,0,1,0,0,0,2,1,6,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,2,1,4,2,0,0,0,3,2,2,2,0,2,1,3,0,2,1,1,1,0,1,2
499,0,1,2,2,4,0,3,1,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,2,2,2,2,3,1,2,1,0,1,1,3,2,0,3,2
500,0,0,1,1,1,3,4,7,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,4,3,1,2,0,0,0,2,2,0,2,3,0,3,3,1,0,1,3,1,2,0
501,0,0,2,1,1,4,6,3,4,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,0,0,3,0,4,4,7,0,0,1,3,2,0,3,1,1,3,2,2,1,1,3,1,3,3
502,0,1,0,0,2,5,2,6,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,1,2,1,4,2,0,0,0,3,1,0,2,1,2,3,0,2,0,3,0,1,2,2,2
503,0,0,2,1,1,3,0,7,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,1,2,3,2,1,1,3,3,2,0,1,0,2,1,2,3
504,0,1,0,0,0,2,1,4,38,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,3,6,0,0,1,0,3,1,2,1,3,1,1,2,2,2,2,2,2,3
505,0,1,2,2,4,0,3,1,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,2,1,1,0,1,1,2,2,3,2,2,3,1,1,2,1
506,0,1,0,0,0,2,1,6,-1,0,0,0,0,0,0,0,0,0,1,1,2,2,3,5,7,0,1,1,2,1,4,2,0,0,0,1,3,0,0,3,0,0,0,2,1,1,0,3,2,3,3
507,0,0,1,3,2,5,2,0,101,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,4,0,1,1,1,2,2,5,1,0,0,1,1,0,3,2,2,2,1,0,2,2,2,2,2,3,1
508,0,0,1,3,3,1,5,2,24,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,1,4,3,1,5,0,0,0,2,2,1,0,2,3,1,0,1,1,3,3,2,2,2
509,0,0,2,1,1,3,0,7,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,1,1,2,0,2,3,0,1,0,3,0,2,0,2,2,3
510,0,1,2,2,4,4,6,3,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,0,3,4,2,7,0,0,2,2,1,1,3,3,2,2,1,0,1,2,2,3,1,1
511,0,0,1,3,3,1,5,5,81,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,2,2,6,3,0,0,0,1,2,3,1,2,2,2,1,1,2,3,3,0,2,2
512,0,1,0,0,2,5,2,6,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,1,1,2,1,4,2,1,0,0,3,3,2,1,3,0,0,2,1,3,1,3,1,1,2,3
513,0,1,0,0,0,2,1,4,-1,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,3,6,0,0,0,0,0,3,3,3,1,0,2,1,1,2,1,0,3,1
514,0,1,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,1,2,2,2,5,1,0,0,0,0,1,0,1,3,3,3,2,2,1,0,1,0,0,2
515,0,1,2,2,4,0,3,1,100,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,2,2,3,2,1,3,0,1,1,3,3,3,3,2,0,2
516,0,0,2,2,4,4,6,3,49,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,3,0,4,4,7,0,0,3,2,1,0,2,3,2,1,0,1,2,0,1,3,3,0
517,0,0,1,3,3,1,5,2,45,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,2,2,5,1,0,0,1,3,0,3,2,3,0,3,1,2,0,3,1,3,1,1
518,0,0,1,3,2,5,2,0,101,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,1,1,2,2,5,1,0,0,1,0,0,1,0,1,2,0,3,0,1,0,2,2,3,0
519,0,0,2,1,1,3,0,7,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,1,2,2,0,0,0,2,2,0,3,0,0,0,0,1,2
520,0,1,0,0,0,2,1,4,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,2,1,5,2,0,0,0,0,2,2,0,3,1,1,1,0,3,3,3,0,1,2,0
521,0,1,2,2,4,0,3,1,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,0,0,0,3,1,1,2,2,0,0,0,2,0,2,0,3
522,0,0,1,3,3,1,4,2,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,1,4,3,1,5,0,0,0,0,1,1,2,3,2,3,0,2,3,0,3,0,1,3
523,0,1,0,0,0,2,1,4,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,6,0,1,1,2,1,5,2,0,0,0,2,3,0,1,3,3,0,1,1,3,3,1,3,2,3,2
524,0,1,0,0,0,2,1,6,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,2,1,5,2,0,0,0,1,3,3,3,0,2,3,3,0,1,0,2,3,1,3,0
525,0,1,0,0,0,2,1,4,88,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,2,0,0,0,2,3,3,3,0,2,1,3,3,1,3,1,1,1,0,3
526,0,0,1,3,3,1,4,2,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,1,4,3,1,5,0,0,3,3,0,0,2,2,0,0,0,2,1,3,0,2,1,0
527,0,0,1,3,2,5,5,0,92,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,1,1,1,2,2,5,1,0,0,3,3,0,2,1,3,1,0,3,2,2,1,1,3,3,3
528,0,1,0,0,2,5,2,0,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,1,2,1,4,5,1,0,0,2,0,3,0,0,0,3,2,1,2,1,0,0,3,1,3
529,0,1,2,2,4,0,3,1,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,0,0,2,0,1,3,0,2,0,1,1,1,1,3,1,0
530,0,0,1,3,3,1,4,2,13,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,1,4,3,1,5,0,0,1,3,3,3,0,0,1,2,0,1,3,0,0,0,2,1
531,0,1,0,2,4,4,6,6,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,2,0,3,4,2,0,0,0,3,1,0,2,0,1,2,1,1,0,0,2,2,2,2,2
532,0,1,2,2,4,0,3,1,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,0,2,1,1,2,2,1,3,1,1,1,3,2,1,0,1
533,0,0,1,3,3,1,4,2,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,1,4,3,1,5,0,0,3,2,2,0,1,2,1,0,0,0,3,2,2,2,0,1
534,0,0,1,3,3,1,4,2,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,1,4,3,1,5,0,0,1,2,0,1,1,3,1,3,1,3,2,0,1,1,2,1
535,0,1,0,0,2,5,2,6,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,1,2,1,4,2,0,0,0,2,2,2,3,3,1,0,3,2,1,2,0,3,2,1,0
536,0,0,2,1,1,4,6,3,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,0,3,0,4,4,7,0,0,2,2,0,1,1,3,0,1,1,3,1,0,0,3,2,2
537,0,0,2,1,1,4,6,3,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,0,3,0,4,4,7,0,0,0,3,0,0,1,2,0,1,3,2,1,2,2,3,3,2
538,0,0,2,1,1,3,0,7,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,2,1,0,2,1,2,2,0,0,3,0,1,2,3,0,0
539,0,1,0,0,0,2,1,4,50,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,2,0,0,0,3,2,0,0,1,3,0,1,3,0,0,1,3,0,1,2
540,0,0,1,3,3,1,4,2,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,1,4,3,1,5,0,0,2,0,0,1,0,0,2,1,0,2,3,1,3,3,1,3
541,0,0,2,1,1,3,0,3,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,0,3,0,4,4,7,0,0,2,2,3,2,1,3,1,2,0,0,1,2,1,0,3,0
542,0,1,0,0,0,2,1,6,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,2,1,4,2,0,0,0,2,0,2,0,1,1,3,3,3,1,3,2,1,1,2,3
543,0,1,0,0,2,5,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,1,1,2,2,5,1,0,0,0,3,1,0,2,1,3,3,0,2,2,2,1,1,1,2
544,0,0,2,2,4,4,6,3,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,2,0,0,1,4,7,0,0,1,3,1,1,0,2,3,2,3,2,1,3,1,3,3,3
545,0,0,1,1,1,3,4,2,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,3,0,0,0,3,4,3,1,5,0,0,2,3,3,1,3,0,1,1,3,2,2,0,3,0,0,3
546,0,1,0,0,0,2,1,6,19,0,0,0,0,0,0,0,0,0,1,1,2,1,0,5,7,0,1,1,2,1,4,2,0,0,0,3,0,2,3,2,0,2,3,1,0,3,0,0,2,2,0
547,0,1,2,2,4,0,3,1,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,0,0,0,1,2,3,2,0,1,0,2,3,1,3,2,0
548,0,0,2,1,1,3,0,3,94,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,0,3,0,1,4,7,0,0,0,3,1,3,1,2,2,3,3,0,2,1,3,2,3,0
549,0,0,2,1,1,4,6,3,-1,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,0,3,0,1,4,7,0,0,1,0,2,3,2,1,2,3,3,3,0,1,1,2,1,1
550,0,0,1,3,3,1,4,2,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,1,4,3,1,5,0,0,1,3,1,1,3,2,0,2,1,3,0,2,1,3,1,2
551,0,0,1,1,1,3,4,2,83,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,0,0,3,4,3,1,5,0,0,1,0,0,2,1,3,3,2,2,0,2,1,2,3,0,2
552,0,0,2,1,1,3,0,7,117,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,0,0,2,0,3,2,2,2,0,2,0,0,3,1,0,0
553,0,0,2,1,1,3,0,7,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,2,1,0,1,2,2,0,3,0,2,1,2,1,3,3,1
554,0,1,0,0,0,2,1,4,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,3,6,0,0,3,3,3,1,0,3,1,2,3,3,0,0,3,1,2,0
555,0,0,2,1,1,4,0,3,104,0,0,0,0,0,0,0,0,0,1,2,0,4,4,1,2,0,0,2,0,0,1,4,7,0,0,2,1,3,3,3,2,1,2,3,0,3,0,2,3,2,1
556,0,1,2,2,4,0,3,1,100,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,2,3,0,3,3,0,2,1,0,3,3,2,2,3,0,1
557,0,1,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,1,2,1,5,5,1,0,0,0,0,2,1,3,0,3,2,3,1,2,0,0,3,0,2
558,0,1,0,0,2,5,2,6,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,1,1,2,1,4,2,0,0,0,2,1,3,3,3,0,1,3,3,3,1,2,0,3,3,2
559,0,0,1,1,1,3,4,7,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,4,3,1,2,0,0,0,3,1,1,3,0,0,3,1,2,0,1,1,3,0,0
560,0,0,1,3,3,5,5,5,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,1,1,1,2,2,5,1,0,0,3,3,0,1,1,2,3,2,1,3,0,1,2,3,0,2
561,0,1,2,2,4,0,3,1,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,3,0,3,0,1,1,2,1,3,2,2,2,2,1,3,2
562,0,1,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,1,1,2,2,5,1,0,0,3,2,3,3,1,2,1,1,3,1,3,3,0,3,2,1
563,0,0,2,1,1,3,0,7,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,3,2,2,0,0,0,2,0,1,1,3,0,2,0,3,3
564,0,0,1,1,1,3,4,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,0,0,3,4,3,1,5,0,0,3,3,2,2,3,1,0,0,1,2,1,1,0,2,0,2
565,0,0,2,1,1,3,0,7,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,0,3,1,0,1,2,1,0,3,0,3,0,1,3,2,1
566,0,1,0,0,2,4,6,6,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,1,2,1,4,2,0,0,0,2,3,1,3,3,0,3,1,3,2,0,0,2,1,0,3
567,0,0,1,3,2,5,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,1,1,2,2,5,1,0,0,3,0,1,0,1,0,2,2,1,3,3,3,0,1,2,1
568,0,1,2,2,4,0,3,1,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,1,0,0,1,2,3,3,0,1,2,1,1,2,2,3,3
569,0,0,2,2,4,4,6,3,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,2,0,0,1,4,7,0,0,2,1,1,1,1,0,2,1,1,2,0,0,0,2,3,2
570,0,0,1,3,3,1,4,2,118,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,1,4,3,1,5,0,0,2,2,3,1,2,1,2,1,3,1,2,0,2,3,1,1
571,0,1,2,2,4,0,3,1,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,0,2,0,0,0,1,0,3,1,2,0,1,3,3,2,1
572,0,0,1,3,2,5,2,0,102,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,1,1,2,2,5,1,0,0,2,3,0,0,2,2,3,1,1,0,3,2,3,2,3,0
573,0,1,0,0,2,5,2,0,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,1,2,1,4,5,1,0,0,1,1,1,2,2,1,0,2,2,0,1,1,3,0,2,0
574,0,0,2,1,1,3,0,7,57,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,7,0,0,2,1,0,2,2,1,0,0,3,2,3,2,0,0,1,2
575,0,0,1,3,3,1,4,2,18,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,1,4,3,1,5,0,0,0,2,0,1,0,1,3,1,3,1,3,0,3,1,1,0
576,0,0,2,1,1,3,0,7,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,2,3,3,0,0,2,2,3,2,2,2,2,0,2,0,3
577,0,1,0,0,0,2,1,4,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,6,0,1,1,2,1,5,2,0,0,0,3,2,1,1,3,1,2,0,3,2,2,3,2,3,2,0
578,0,0,2,1,1,3,0,7,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,0,0,0,3,1,3,0,2,0,1,1,2,2,1,2,0
579,0,0,1,3,3,1,5,5,93,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,2,2,6,3,0,0,1,3,0,1,3,0,2,0,0,3,1,0,0,3,2,1
580,0,1,0,0,0,2,1,4,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,3,6,0,0,0,0,3,0,1,0,3,0,3,1,0,3,0,1,3,3
581,0,1,0,0,0,2,1,6,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,2,1,4,2,0,0,0,2,0,1,0,1,2,0,0,2,0,1,0,2,0,2,0
582,0,0,2,1,1,3,0,3,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,0,3,0,4,4,7,0,0,2,3,1,1,1,3,2,0,0,2,1,2,0,3,1,0
583,0,1,0,0,0,2,1,4,40,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,2,0,0,0,2,2,0,1,0,2,0,2,1,2,2,2,1,0,3,2
584,0,1,2,2,4,0,3,1,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,1,2,0,0,1,1,1,2,1,3,2,2,0,2,1,3
585,0,0,2,1,1,3,0,7,36,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,2,2,2,3,2,1,0,1,0,3,0,0,2,2,1,2
586,0,0,1,3,3,1,5,5,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,2,2,6,3,0,0,2,2,3,1,2,2,0,2,1,1,2,3,1,1,2,0
587,0,1,0,0,2,5,2,6,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,1,1,2,1,4,2,0,0,0,3,1,0,1,2,2,0,3,1,1,2,1,1,0,3,0
588,0,0,1,3,3,1,5,5,8,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,2,2,6,3,0,0,1,3,3,0,1,1,1,3,3,2,3,3,0,0,3,3
589,0,1,2,2,4,0,3,1,105,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,0,0,3,1,2,1,3,3,3,1,1,1,0,3,1,1
590,0,1,2,2,4,0,3,1,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,3,2,3,2,0,1,0,3,1,2,1,0,1,2,3,2
591,0,1,2,2,4,4,6,3,111,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,2,0,0,2,0,3,4,2,7,0,0,1,1,2,1,3,0,0,2,0,3,0,1,2,1,1,1
592,0,0,1,3,3,1,4,2,118,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,1,4,3,1,5,0,0,3,1,1,2,1,1,1,0,1,3,1,1,2,2,0,3
593,0,1,0,2,4,0,3,1,119,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,1,0,3,0,1,2,1,2,1,2,2,1,0,1,3,0
594,0,0,1,3,2,5,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,1,1,1,2,2,5,1,0,0,3,2,1,1,1,2,3,3,2,2,2,0,2,1,1,3
595,0,1,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,1,2,2,2,5,1,0,0,2,3,1,0,2,1,0,3,1,0,1,2,1,3,0,3
596,0,0,2,1,1,3,0,7,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,2,1,3,3,0,0,1,0,0,2,3,2,3,3,0,2
597,0,0,2,1,1,3,0,7,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,0,0,1,3,1,1,0,1,1,3,1,2,1,1,2,1
598,0,0,1,3,3,1,5,5,24,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,1,4,3,1,5,0,0,2,1,2,3,0,1,2,3,0,3,1,0,2,2,2,1
599,0,1,2,2,4,0,3,1,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,0,0,0,0,3,3,2,3,0,0,2,1,3,0,3,2
600,0,1,0,0,2,5,2,6,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,1,2,1,4,2,1,0,0,0,2,2,0,0,1,2,1,3,3,2,0,2,0,3,0
601,0,1,0,0,0,2,1,4,120,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,3,6,0,0,0,2,0,0,2,3,2,1,1,2,0,3,3,0,1,3
602,0,1,0,0,0,2,1,4,38,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,3,6,0,0,2,2,1,3,3,2,0,0,3,3,0,2,0,2,3,3
603,0,1,2,2,4,0,3,1,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,3,0,0,3,1,0,2,1,2,3,2,3,3,2,3,0
604,0,0,2,1,1,4,6,3,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,0,0,0,3,0,4,2,7,0,0,2,3,0,2,2,3,0,1,3,1,1,1,2,0,0,3
605,0,1,2,2,4,0,6,1,85,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,5,0,0,2,0,3,4,2,7,0,0,0,1,3,0,3,0,3,0,3,2,0,0,0,2,2,0
606,0,0,1,1,1,4,4,2,99,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,1,4,3,1,5,0,0,0,3,1,0,0,2,0,1,1,1,1,2,1,2,2,3
607,0,0,2,2,1,4,0,3,14,0,0,0,0,0,0,0,0,0,1,2,0,4,4,1,2,0,0,2,0,0,1,4,7,0,0,3,1,1,1,1,1,1,0,2,0,3,0,0,0,2,0
608,0,0,1,3,3,1,4,2,18,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,3,0,0,0,1,4,3,1,5,0,0,0,3,2,0,0,3,2,3,2,3,2,0,2,2,1,2
609,0,0,1,3,3,1,4,2,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,1,4,3,1,5,0,0,1,1,2,2,3,3,0,3,1,2,2,1,3,1,3,0
610,0,1,2,2,4,0,3,1,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,2,0,2,2,1,0,0,2,0,1,2,0,1,1,0,2
611,0,1,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,1,1,2,2,5,1,0,0,1,2,1,2,0,2,2,0,1,2,3,3,1,1,0,1
612,0,1,0,0,0,2,1,6,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,2,1,4,2,0,0,0,2,0,3,0,2,0,3,3,1,2,3,3,2,1,2,3
613,0,0,2,1,1,4,6,3,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,0,3,0,4,4,7,0,0,0,0,2,0,0,1,3,2,0,0,2,1,3,1,3,1
614,0,0,1,3,3,1,5,2,121,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,2,2,1,5,0,0,1,1,3,0,1,1,2,1,3,1,1,3,0,1,3,3
