,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35
442,0,1,2,0,2,4,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,2,1,1,4,0,6,0,1,0,2,2,2,2,1,1,1,2,0,1,2,1,0,0,2,0,0,0,1,0,0,2,1,1,1,2,0,0,2,2,1,1,1,2
443,0,0,0,1,3,3,4,1,61,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,-1,2,2,2,1,1,0,0,0,2,0,1,0,1,0,1,1,0,2,2,1,1,2,2,1,2,2,0,0,2,1,1,2,2,2,1
444,0,0,0,3,0,1,2,7,112,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,2,0,0,0,0,2,1,1,1,0,-1,1,1,2,1,1,2,2,0,2,2,1,0,2,1,1,1,1,0,1,1,2,0,1,2,0,1,1,2,0,2,0,2,0,2,0
445,0,1,2,2,0,4,5,0,108,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,2,1,1,1,0,6,0,-1,0,0,1,1,2,1,0,0,1,2,0,0,0,1,0,2,0,1,1,0,1,1,2,2,2,2,1,1,0,0,1,0,0,2,1
446,0,0,2,0,2,5,6,6,113,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,1,4,2,2,0,-1,1,1,1,0,0,1,0,2,0,2,1,2,0,2,2,2,2,2,1,2,0,2,1,0,1,2,1,1,2,0,2,1,2,2,0
447,0,1,0,3,4,0,3,2,85,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,5,0,0,0,0,2,1,1,1,0,22,2,0,0,0,2,2,2,1,1,1,0,0,0,2,1,2,0,2,1,2,1,0,0,0,2,2,2,2,2,0,0,1,1,1,0
448,0,1,1,3,4,0,3,2,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,-1,2,2,0,0,1,2,1,1,2,1,0,2,0,1,2,1,2,0,2,0,1,2,0,2,2,0,0,1,1,2,2,1,2,1,1
449,0,0,2,0,2,5,6,6,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,1,4,2,2,0,35,1,0,2,0,2,1,2,1,2,1,0,0,2,2,2,2,2,1,2,2,1,2,1,2,1,2,1,2,2,0,2,1,0,1,2
450,0,1,1,2,1,2,1,4,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,30,2,1,1,0,0,1,2,2,2,0,2,0,2,0,2,2,0,1,1,2,2,0,0,1,1,2,0,2,1,0,1,0,1,0,2
451,0,0,2,0,2,5,6,6,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,1,4,2,2,0,34,0,2,0,0,2,1,0,0,1,2,2,2,2,1,1,0,1,2,2,2,1,2,2,2,2,1,1,1,0,1,1,0,1,2,1
452,0,0,2,0,2,5,0,3,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,2,5,5,0,-1,1,0,0,0,2,1,2,0,2,1,0,0,0,1,2,1,1,2,0,0,2,1,1,0,2,2,2,0,1,0,0,2,2,1,0
453,0,0,0,1,3,3,4,1,103,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,64,1,0,0,2,2,2,2,0,2,0,0,2,0,2,0,1,0,1,2,1,2,1,2,1,0,2,2,0,2,1,0,0,2,1,1
454,0,0,0,1,0,1,2,7,-1,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,1,3,0,1,1,1,0,-1,1,1,1,1,0,1,1,0,1,2,0,1,2,2,0,1,2,1,1,2,0,1,2,2,0,0,0,0,1,2,0,1,2,1,1
455,0,1,2,0,2,4,5,0,114,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,2,1,1,4,0,6,0,-1,0,0,0,1,1,0,0,1,1,1,0,2,0,1,0,0,0,2,1,1,1,2,1,0,0,1,0,2,0,2,1,0,1,2,0
456,0,1,0,3,0,1,2,7,49,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,0,0,1,3,1,0,-1,1,0,2,0,2,1,0,1,0,0,2,0,1,2,1,2,2,2,1,0,2,1,1,1,2,2,1,0,2,1,2,2,2,1,2
457,0,1,1,3,0,1,2,5,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,0,0,2,1,1,4,0,19,0,2,0,1,1,1,0,2,0,0,0,2,0,2,2,2,2,2,1,2,1,1,1,2,2,0,1,1,2,0,2,2,1,0,0
458,0,1,0,3,0,1,2,7,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,0,2,1,1,1,0,20,1,2,1,1,1,2,0,1,2,2,0,2,0,2,2,1,2,2,2,2,2,0,0,1,0,1,2,2,2,1,2,2,2,0,2
459,0,1,0,3,0,1,2,7,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,0,2,1,1,1,0,-1,0,1,1,1,2,2,2,0,2,0,0,2,2,1,1,2,0,1,1,1,0,1,0,2,2,0,0,1,2,1,2,1,1,1,0
460,0,1,1,2,1,2,1,4,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,-1,2,0,1,2,0,2,2,2,2,2,1,0,0,0,0,0,1,1,0,1,0,1,0,1,2,2,1,0,0,2,2,1,1,1,0
461,0,0,0,1,3,3,4,1,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,49,1,1,2,0,0,2,0,2,0,1,2,1,1,0,1,2,0,0,2,2,0,0,1,0,0,0,2,2,0,2,1,1,1,0,1
462,0,0,2,1,3,3,0,3,67,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,0,1,3,4,2,5,5,0,65,1,0,0,2,0,1,2,2,0,2,1,0,0,2,1,2,1,0,0,0,1,1,2,0,2,1,0,1,0,2,2,1,2,1,0
463,0,1,0,3,4,0,2,2,62,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,1,0,-1,0,2,2,2,0,0,0,0,2,0,0,0,1,1,0,2,1,0,0,1,2,0,0,0,1,1,0,0,2,1,1,0,2,1,0
464,0,0,0,1,3,3,4,1,17,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,45,2,2,0,2,0,0,0,2,2,1,1,1,2,0,2,1,1,1,2,2,2,0,2,0,2,1,1,1,1,2,1,1,0,2,1
465,0,0,0,1,3,3,4,7,94,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,3,0,0,3,1,0,-1,0,1,0,1,2,0,0,1,0,0,2,0,0,1,1,2,1,2,0,0,1,1,2,1,2,2,0,1,0,2,2,2,1,0,1
466,0,1,1,2,1,4,1,4,68,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,-1,1,0,1,1,0,1,0,1,0,0,1,2,1,2,2,1,2,2,0,0,0,2,0,0,1,2,1,0,2,0,0,2,0,2,1
467,0,0,0,1,0,1,2,7,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,1,3,0,1,3,1,0,-1,1,0,2,0,1,1,1,1,1,1,2,0,1,1,1,2,2,0,2,0,0,1,0,1,1,0,0,1,1,0,1,1,1,2,2
468,0,1,0,3,4,0,3,2,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,58,1,1,2,2,2,2,2,2,1,0,2,2,1,0,2,0,0,0,1,1,2,0,1,1,2,2,0,0,0,0,1,2,1,1,1
469,0,1,1,3,0,1,2,5,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,0,0,2,1,1,4,0,19,1,2,0,0,2,1,2,2,2,2,2,0,1,1,1,0,2,0,1,0,1,0,2,2,2,1,0,0,1,2,2,0,1,0,2
470,0,0,2,0,2,5,0,3,18,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,2,5,5,0,-1,1,0,2,0,2,0,2,0,2,1,0,1,0,2,2,0,2,0,0,0,2,0,0,1,1,1,1,2,0,1,0,2,0,2,2
471,0,1,1,3,4,0,3,2,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,0,0,0,2,5,6,7,0,60,1,2,2,0,0,1,2,0,2,0,1,0,0,2,2,2,2,1,0,0,0,2,1,0,2,1,0,0,1,1,1,0,0,1,0
472,0,1,1,2,1,2,1,4,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,-1,1,0,2,2,1,1,2,0,1,1,2,0,1,2,0,2,2,2,2,1,0,0,0,2,1,1,2,1,1,2,0,1,0,0,0
473,0,1,1,2,0,1,5,5,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,2,2,3,1,1,4,0,17,1,1,0,2,0,1,0,1,0,1,1,0,1,2,2,1,0,0,0,1,1,1,1,0,0,2,1,1,1,1,0,1,0,1,2
474,0,0,0,1,3,3,4,1,17,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,-1,0,0,2,0,0,2,1,2,2,2,0,0,0,2,0,2,0,0,2,2,0,2,2,2,1,0,2,2,0,2,2,1,2,1,2
475,0,1,1,2,1,2,1,5,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,2,3,3,1,4,0,-1,2,1,2,1,1,1,0,0,1,0,1,2,0,2,2,0,2,1,1,1,0,2,2,2,2,1,2,1,0,2,0,0,0,2,2
476,0,0,2,0,2,4,5,0,102,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,2,1,1,1,0,6,0,54,1,2,2,1,0,0,0,0,2,0,2,2,0,1,1,2,0,0,2,1,2,1,2,1,1,1,0,2,0,0,0,0,2,1,2
477,0,1,1,3,4,0,3,2,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,0,0,0,2,5,6,7,0,-1,2,0,2,1,2,2,2,2,0,2,1,1,0,2,0,0,0,0,1,0,1,0,2,2,1,2,1,2,0,2,2,2,2,0,2
478,0,0,0,1,3,3,4,1,63,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,26,0,2,1,0,1,1,2,2,1,0,1,1,0,2,1,2,0,0,0,2,0,2,0,0,1,1,2,0,1,0,1,1,2,1,0
479,0,0,2,0,2,5,6,6,8,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,1,4,2,2,0,37,1,2,2,0,0,2,2,1,0,0,1,1,2,2,0,1,0,0,0,1,1,2,1,2,0,0,2,1,2,2,2,2,1,1,0
480,0,0,0,3,4,0,2,7,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,0,0,0,0,3,1,0,61,2,2,1,2,2,2,1,0,1,2,0,1,0,1,0,1,0,0,0,2,0,1,0,1,0,0,1,1,1,2,2,1,2,1,0
481,0,1,0,3,4,0,3,2,115,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,59,2,1,1,2,2,1,0,0,2,1,2,0,2,1,2,2,2,0,2,2,1,1,1,1,1,1,0,1,0,2,2,1,0,0,1
482,0,1,0,3,0,1,2,7,98,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,0,2,1,1,1,0,-1,1,0,2,2,1,0,2,2,2,0,1,2,0,0,1,0,2,2,0,1,2,2,2,0,1,0,0,2,1,0,1,1,0,2,0
483,0,0,2,0,2,5,0,3,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,2,5,5,0,40,2,2,0,2,1,0,2,2,2,1,1,1,2,1,0,1,2,2,2,1,2,1,2,1,2,0,0,2,0,2,1,1,1,0,1
484,0,1,0,3,4,0,2,7,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,0,0,2,0,3,1,0,-1,2,0,0,2,1,2,2,1,2,1,0,2,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,2,2,2,1,2,2
485,0,1,1,2,1,2,1,4,25,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,-1,0,1,2,2,1,2,2,2,1,2,1,0,2,2,2,2,0,0,2,1,0,1,1,2,0,1,0,2,2,0,2,0,1,1,2
486,0,0,0,1,3,3,4,1,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,5,0,0,-1,2,2,1,1,1,1,0,1,0,0,0,2,2,2,1,2,1,0,0,0,2,1,0,1,1,0,2,2,2,1,0,2,0,1,2
487,0,1,2,2,2,4,5,0,43,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,2,1,1,4,0,6,0,2,2,1,2,0,2,1,1,0,1,1,0,1,1,0,2,0,0,1,1,1,0,0,2,2,2,1,2,2,1,2,1,1,0,0,1
488,0,0,2,0,2,5,0,3,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,2,5,5,0,-1,1,0,0,0,2,2,1,2,0,1,2,0,2,0,1,2,0,2,0,0,1,1,0,0,1,2,2,1,0,2,1,1,2,2,1
489,0,1,0,3,4,0,3,2,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,59,0,1,0,1,1,0,0,2,2,2,1,0,0,1,0,0,1,1,1,2,2,1,0,2,0,0,0,0,2,2,1,0,0,1,0
490,0,0,2,0,2,5,6,6,96,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,1,4,2,2,0,43,0,2,2,2,1,2,0,0,0,1,0,1,1,1,1,0,2,0,0,0,0,2,2,1,0,2,2,0,0,1,2,1,2,0,2
491,0,0,2,0,0,5,0,3,18,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,3,0,0,1,1,4,2,5,5,0,-1,1,1,1,2,1,0,1,0,0,1,2,2,2,0,0,0,1,1,0,1,2,1,1,2,2,1,2,1,1,0,2,1,0,1,0
492,0,1,1,2,1,2,1,5,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,2,3,1,1,4,0,10,0,2,2,0,2,0,1,0,2,0,0,2,1,1,0,0,1,2,2,0,0,0,1,0,1,2,2,2,0,1,0,0,2,2,1
493,0,1,1,2,1,2,1,4,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,30,0,0,2,0,1,1,2,2,2,2,0,2,0,1,2,0,1,0,1,1,2,0,2,2,1,1,2,2,1,2,2,0,0,0,2
494,0,0,0,1,3,3,2,7,110,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,3,0,0,3,1,0,-1,0,0,1,0,0,1,1,1,1,1,2,1,0,1,2,0,0,0,2,2,2,2,2,1,1,0,1,2,1,2,0,0,0,0,2
495,0,0,2,0,2,5,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,2,5,5,0,-1,1,2,0,1,0,1,0,2,0,0,2,2,2,2,2,2,1,2,2,1,2,0,0,1,1,2,0,1,2,0,0,0,1,0,0
496,0,1,0,3,4,0,3,2,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,58,2,1,0,2,0,1,2,0,2,0,0,0,2,2,1,1,0,2,2,0,0,2,1,0,2,0,0,0,1,2,2,1,0,0,0
497,0,0,2,0,2,5,0,3,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,2,5,5,0,42,1,1,2,2,2,1,1,2,1,0,1,1,1,2,1,2,1,1,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,2,1
498,0,1,1,2,1,2,1,5,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,2,3,1,1,4,0,12,0,1,1,1,0,0,0,1,1,2,0,0,2,2,1,0,0,2,2,1,0,1,1,2,1,1,2,2,1,1,0,2,2,2,1
499,0,1,0,3,4,0,3,2,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,57,1,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,1,0,1,0,2,2,0,2,0,2,1,2,2,0,1,2,0,0,1
500,0,0,0,1,3,3,4,1,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,4,2,5,0,0,-1,0,0,2,1,2,2,1,2,1,0,1,1,2,1,2,0,2,1,0,0,1,1,0,2,0,0,0,1,1,2,2,2,0,0,2
501,0,0,0,1,0,1,2,7,4,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,0,1,3,0,1,3,1,0,25,1,0,2,1,0,1,1,0,0,1,0,1,0,1,0,0,0,2,0,1,2,1,2,2,0,1,1,1,2,0,2,1,2,0,1
502,0,1,1,2,0,1,5,5,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,2,2,3,1,1,4,0,17,2,2,0,1,1,2,2,0,1,0,1,1,1,1,0,1,1,1,0,1,0,2,0,1,2,0,1,2,2,2,0,0,2,0,2
503,0,0,0,1,3,3,4,1,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,-1,0,0,1,0,1,0,0,2,1,0,1,1,1,1,2,2,2,1,0,2,1,2,1,1,1,0,2,0,2,2,2,0,0,1,2
504,0,1,1,2,1,2,1,4,38,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,-1,1,2,0,0,1,1,2,0,0,2,1,0,2,1,2,0,2,2,2,1,2,1,1,2,1,1,2,0,2,1,2,0,1,2,2
505,0,1,0,3,4,0,3,2,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,58,2,0,2,2,0,2,2,1,2,1,0,0,0,0,2,1,1,2,0,0,1,1,0,2,1,1,2,2,0,1,1,2,2,1,2
506,0,1,1,2,1,2,5,5,-1,0,0,0,0,0,0,0,0,0,1,1,2,2,3,5,7,0,1,2,2,3,1,1,4,0,-1,0,1,2,1,2,1,0,0,0,1,1,2,1,0,0,0,0,0,0,2,2,2,1,0,1,0,2,1,0,2,0,1,0,2,0
507,0,0,2,0,2,4,6,0,101,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,4,0,1,1,1,1,4,0,6,0,4,2,0,1,0,1,2,2,1,1,0,2,0,2,1,1,2,1,0,0,1,1,0,1,0,1,2,1,2,0,1,1,1,1,0,0
508,0,0,2,0,2,5,6,3,24,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,1,4,2,5,5,0,36,1,2,2,1,0,2,0,0,2,2,0,2,0,2,2,1,2,0,0,0,0,0,1,0,1,1,2,2,1,1,1,2,0,1,2
509,0,0,0,1,3,3,4,1,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,49,2,2,0,2,1,2,0,2,2,0,1,2,1,1,0,1,0,2,2,0,2,1,2,1,1,0,2,2,2,1,2,2,2,0,0
510,0,1,0,3,0,1,2,7,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,0,2,1,1,1,0,20,2,1,1,0,2,0,0,0,0,1,1,2,2,2,2,0,0,1,1,2,2,2,2,1,1,1,2,0,1,1,0,2,0,2,0
511,0,0,2,0,2,5,6,6,81,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,1,4,2,2,0,-1,1,1,1,0,1,1,2,0,1,2,2,1,1,0,1,0,2,0,2,0,1,1,2,2,1,1,2,0,2,2,1,2,1,1,2
512,0,1,1,2,1,4,5,5,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,1,2,2,3,1,1,6,0,15,2,0,2,2,0,2,2,1,0,0,2,0,0,0,0,1,2,2,2,1,1,2,2,2,0,1,0,0,0,2,0,1,0,1,2
513,0,1,1,2,1,2,1,4,-1,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,-1,0,1,2,2,0,2,0,0,0,1,0,1,0,2,2,0,1,1,0,2,2,2,2,1,0,0,2,0,1,1,1,1,1,0,1
514,0,1,1,2,1,4,5,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,2,1,4,0,6,0,0,2,1,1,1,0,1,0,1,0,2,2,2,2,0,0,1,2,2,1,2,0,1,1,1,1,1,2,2,1,2,0,1,0,2,0
515,0,1,0,3,4,0,3,2,100,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,59,1,0,2,1,2,1,2,1,2,2,0,1,2,2,2,0,0,2,0,0,0,0,1,0,0,0,2,1,1,2,1,2,0,2,1
516,0,0,0,3,0,1,2,7,49,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,3,0,1,3,1,0,-1,1,0,1,2,0,2,1,2,2,1,0,1,1,0,1,0,1,0,1,0,2,1,0,1,1,2,0,0,0,2,1,1,0,0,1
517,0,0,2,0,2,5,6,3,45,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,1,4,0,6,0,53,2,0,2,0,0,2,1,0,1,1,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,2,2,2,2,2,1,0,0,2,2
518,0,0,2,0,2,4,5,0,101,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,2,1,1,4,0,6,0,3,2,0,0,2,1,2,2,2,2,0,0,0,2,2,0,0,0,0,2,2,0,0,0,1,2,0,2,0,2,2,0,0,2,0,1
519,0,0,0,1,3,3,4,1,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,49,2,2,2,2,0,2,2,1,0,1,1,2,1,2,2,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,2,1,2
520,0,1,1,2,1,2,1,5,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,2,3,3,1,4,0,10,2,0,1,1,1,1,1,2,2,0,2,2,2,2,2,1,0,0,1,2,1,0,1,1,0,0,2,1,2,0,1,0,1,2,2
521,0,1,0,3,4,0,3,2,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,-1,0,1,1,2,2,0,1,1,1,1,0,1,0,1,2,0,2,1,0,1,0,1,0,2,2,2,1,0,0,0,1,1,0,0,2
522,0,0,2,0,2,5,0,3,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,2,5,5,0,-1,1,2,0,1,2,2,0,2,2,1,0,0,2,1,0,0,2,2,2,0,1,0,0,0,1,1,0,2,0,2,2,2,0,2,1
523,0,1,1,2,1,2,1,5,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,6,0,1,2,2,3,3,1,4,0,11,0,2,0,1,0,2,1,1,1,2,0,1,1,0,1,1,2,1,0,0,0,2,1,1,0,2,1,2,2,0,0,1,1,2,1
524,0,1,1,2,1,2,1,5,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,2,3,3,1,4,0,11,2,2,0,2,2,0,2,0,2,0,0,1,2,1,2,1,2,1,1,1,2,0,0,1,2,0,2,2,2,1,0,1,2,1,0
525,0,1,1,2,1,2,1,4,88,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,1,4,0,10,2,1,0,0,0,0,0,1,1,2,0,1,1,2,1,2,2,1,0,0,1,0,2,2,2,1,2,2,0,2,2,1,0,1,0
526,0,0,2,0,2,5,0,3,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,2,5,5,0,42,2,1,0,1,0,2,1,1,0,0,1,0,0,2,1,1,2,1,0,1,0,2,2,0,1,1,0,2,1,1,1,1,1,2,2
527,0,0,2,0,2,4,6,0,92,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,1,2,1,1,4,0,6,0,-1,2,2,2,1,1,2,2,2,2,0,2,0,1,0,1,1,2,0,2,0,1,1,2,1,2,0,2,0,1,0,2,0,2,2,0
528,0,1,1,2,1,4,5,0,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,2,3,1,0,6,0,7,1,0,2,0,2,1,0,0,0,1,0,0,2,0,2,0,0,2,2,1,2,0,2,0,2,1,1,1,2,0,2,1,0,1,1
529,0,1,0,3,4,0,3,2,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,63,0,1,0,0,2,2,0,0,2,1,0,1,2,1,1,2,1,2,2,1,2,2,0,1,2,2,2,0,0,0,0,1,1,1,1
530,0,0,2,0,2,5,0,3,13,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,2,5,5,0,-1,0,1,2,1,0,1,1,1,2,1,1,0,0,1,2,0,2,0,0,1,0,2,0,2,1,1,0,2,1,1,1,2,1,2,2
531,0,1,1,3,0,1,2,5,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,0,0,2,1,1,4,0,-1,1,0,2,1,1,0,2,0,0,1,0,2,0,2,2,1,1,2,0,1,2,1,2,2,2,2,0,1,2,1,2,0,0,1,0
