,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13
477,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,1,0,1,1,0,1,0,1,0,1,0,1,1
478,0,1,1,0,3,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,2,4,4,0,0,0,0,0,5,0,0,0,-1,0,0,0,0,1,0,1,1,0,0,0,1,0
479,0,0,0,1,4,5,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,2,1,4,3,0,0,0,0,0,5,0,0,0,-1,1,0,1,1,0,0,1,0,0,1,1,1,1
480,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,1,0,1,1,0,0,1,0,1,1,0,1,0
481,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,4,1,4,0,0,0,0,0,5,0,0,0,-1,1,1,0,1,1,0,0,1,1,0,1,1,1
482,0,1,1,0,3,2,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,2,4,4,4,0,0,0,0,0,5,0,0,0,-1,1,1,0,0,1,0,1,0,1,1,0,1,0
483,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,1,1,1,1,1,0,0,0,1,0,0,0,0
484,0,1,1,0,3,2,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,4,2,0,2,0,0,0,0,0,5,0,0,0,-1,0,1,1,1,0,0,0,1,0,1,1,1,1
485,0,0,0,1,4,3,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,2,1,2,2,0,0,0,0,0,5,0,0,11,-1,1,1,1,0,1,1,1,1,0,1,0,1,1
486,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,4,1,4,0,0,0,0,0,5,0,0,0,-1,0,0,1,0,0,0,0,1,0,0,0,0,0
487,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,3,0,0,6,0,0,0,0,0,5,0,0,0,-1,1,1,1,0,1,1,0,0,1,1,1,0,1
488,0,1,1,0,3,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,2,0,2,0,0,0,0,0,5,0,0,0,-1,0,1,1,0,0,1,1,1,1,0,0,0,0
489,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,3,4,2,4,3,0,0,0,0,0,5,0,0,0,-1,0,1,1,0,1,0,0,1,1,1,0,0,0
490,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,0,0,0,0,1,1,1,1,1,0,0,0,0
491,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,3,0,3,1,3,0,0,0,0,0,5,0,0,0,-1,0,1,1,0,0,0,0,0,0,0,1,0,0
492,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,0,5,6,1,0,0,0,0,0,5,0,0,0,-1,1,1,1,0,0,0,0,0,0,1,1,0,0
493,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,2,3,6,2,0,0,0,0,0,5,0,0,0,-1,1,0,1,1,0,0,0,0,0,0,1,1,1
494,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,2,4,0,0,0,0,0,5,0,0,0,-1,0,1,0,1,0,1,1,1,0,0,1,1,1
495,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,2,1,2,2,0,0,0,0,0,5,0,0,0,-1,0,0,1,0,0,0,1,1,1,0,0,0,1
496,0,1,0,1,3,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,3,0,1,3,0,0,0,0,0,5,0,0,0,-1,0,0,0,0,1,0,1,1,0,1,0,0,1
497,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,0,1,0,0,1,0,1,1,1,1,0,1,0
498,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,4,1,1,5,0,0,0,0,0,5,0,0,0,-1,1,0,0,0,0,0,1,1,0,0,1,1,1
499,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,1,4,3,2,0,0,0,0,0,5,0,0,0,-1,0,0,0,0,1,1,0,1,0,1,1,1,0
500,0,1,1,0,1,0,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,2,1,0,2,0,0,0,0,0,5,0,0,0,-1,0,0,0,0,0,1,0,1,1,1,0,1,1
501,0,0,0,1,4,5,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,2,2,1,7,0,0,0,0,0,5,0,0,0,-1,1,1,0,0,1,1,1,1,0,0,1,1,1
502,0,1,1,0,3,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,2,0,2,0,0,0,0,0,5,0,0,0,-1,1,1,0,0,1,0,1,0,0,0,1,0,1
503,0,0,2,2,0,4,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,0,5,4,0,0,0,0,0,5,0,0,7,-1,1,0,1,0,1,1,1,1,0,0,1,0,0
504,0,0,0,1,4,3,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,3,5,3,2,0,0,0,2,4,3,3,3,0,-1,1,0,1,1,0,1,1,1,1,0,0,0,0
505,0,0,0,1,4,3,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,4,3,6,5,0,0,0,2,4,3,3,3,11,-1,0,1,1,0,1,1,0,0,1,0,0,1,1
506,0,1,1,0,3,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,2,1,6,7,0,0,0,0,0,5,0,0,0,-1,1,1,0,0,1,0,0,0,0,1,1,0,1
507,0,1,0,1,3,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,4,5,1,1,0,0,0,0,0,5,0,0,0,-1,1,1,0,1,0,0,0,1,0,0,0,0,0
508,0,1,1,0,1,0,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,2,1,6,6,0,0,0,0,0,5,0,0,0,-1,0,0,0,1,0,0,1,1,0,1,1,1,1
509,0,0,0,1,4,5,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,1,1,1,2,0,0,0,0,0,5,0,0,0,-1,1,1,0,0,0,1,0,1,0,1,0,0,0
510,0,1,1,0,3,2,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,4,5,6,5,0,0,0,0,0,5,0,0,0,-1,0,0,1,1,1,1,0,0,1,0,1,0,0
511,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,4,0,0,0,0,0,5,0,0,0,-1,0,1,0,1,1,0,0,0,1,1,0,1,1
512,0,0,0,1,4,5,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,1,4,3,6,0,0,0,0,0,5,0,0,0,-1,1,1,0,1,1,0,0,0,1,1,1,1,1
513,0,1,1,0,1,0,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,2,1,0,2,0,0,0,0,0,5,0,0,0,-1,0,0,0,1,1,1,1,0,0,1,1,0,1
514,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,2,1,2,2,0,0,0,0,0,5,0,0,0,-1,0,0,1,0,1,1,1,1,0,0,1,0,1
515,0,1,1,0,3,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,2,0,4,0,0,0,0,0,5,0,0,0,-1,0,0,1,0,1,1,0,1,1,1,1,1,1
516,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,3,4,4,7,0,0,0,0,0,5,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1
517,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,2,3,5,3,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1
518,0,1,1,0,3,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,0,4,0,2,0,0,0,0,0,5,0,0,0,-1,1,0,0,1,0,1,0,0,1,0,1,0,0
519,0,1,1,0,3,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,2,2,0,2,0,0,0,0,0,5,0,0,0,-1,1,0,0,0,0,0,0,0,0,1,0,0,0
520,0,1,0,1,3,2,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,3,0,6,2,0,0,0,0,0,5,0,0,0,-1,0,0,0,0,1,1,1,1,0,1,1,1,0
521,0,0,2,2,0,4,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,0,5,2,1,0,0,0,0,0,5,0,0,4,-1,0,0,0,1,1,1,0,0,0,0,0,0,0
522,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,4,0,0,0,0,0,5,0,0,0,-1,0,0,1,1,0,1,0,1,0,0,1,0,1
523,0,1,1,0,3,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,2,1,5,2,0,0,0,0,0,5,0,0,0,-1,0,1,0,1,1,1,0,1,1,1,1,1,1
524,0,1,1,0,3,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,0,2,4,1,0,0,0,0,0,5,0,0,0,-1,1,1,1,1,0,0,1,1,0,1,0,0,1
525,0,1,1,0,3,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,0,3,4,6,0,0,0,0,0,5,0,0,0,-1,0,1,1,1,0,0,1,1,1,1,1,1,1
526,0,1,1,0,3,2,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,2,5,0,6,0,0,0,0,0,5,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,1,1,0
527,0,1,1,0,1,0,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,1,1,0,0,1,1,1,0,1,0,0,1,1
528,0,1,1,0,3,2,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,4,4,2,0,0,0,0,0,0,5,0,0,0,-1,0,0,1,0,0,0,1,0,1,0,1,0,0
529,0,1,1,0,3,2,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,2,2,4,4,0,0,0,0,0,5,0,0,0,-1,0,0,0,0,1,1,0,0,0,1,1,1,1
530,0,1,1,0,3,2,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,2,0,2,0,0,0,0,0,5,0,0,0,-1,1,1,1,1,0,0,1,0,0,1,1,0,0
531,0,1,1,0,3,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,2,2,6,7,0,0,0,0,0,5,0,0,0,-1,1,1,0,0,0,1,0,1,1,0,0,0,0
532,0,1,1,0,1,0,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,0,0,1,1,0,0,1,1,1,1,1,1,0
533,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,3,3,0,0,0,0,0,0,5,0,0,0,-1,1,0,0,0,1,0,1,0,0,0,1,0,0
534,0,1,1,0,3,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,2,4,6,0,0,0,0,0,5,0,0,0,-1,1,0,0,1,1,1,1,1,1,1,0,0,1
535,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,2,2,6,0,0,0,0,0,0,5,0,0,0,-1,0,0,0,1,1,1,0,1,0,1,0,0,1
536,0,1,1,0,3,5,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,3,3,1,7,0,0,0,0,0,5,0,0,0,-1,0,0,0,1,1,1,0,1,1,1,1,0,0
537,0,1,0,1,3,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,4,2,4,1,0,0,0,0,0,5,0,0,0,-1,0,1,0,0,1,0,0,1,1,0,1,0,0
538,0,1,1,0,3,2,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,3,3,3,0,0,0,0,0,0,5,0,0,0,-1,0,1,0,0,1,0,0,0,0,1,0,1,0
539,0,1,0,1,3,3,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,1,0,3,3,0,0,0,0,0,5,0,0,11,-1,1,0,0,0,1,1,0,1,1,0,0,1,1
540,0,1,1,0,3,2,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,4,3,3,6,0,0,0,0,0,5,0,0,0,-1,0,0,0,1,0,0,0,1,0,0,1,1,1
541,0,0,0,1,3,5,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,3,2,4,1,0,0,0,0,0,5,0,0,0,-1,0,0,1,0,1,1,1,0,0,0,1,0,1
542,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,2,2,0,2,7,0,0,0,0,0,5,0,0,0,-1,0,0,0,0,1,1,1,1,1,1,1,0,1
543,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,3,3,2,4,0,0,0,0,0,5,0,0,0,-1,0,1,1,0,0,1,1,1,0,0,0,0,1
544,0,1,1,0,1,0,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,2,1,2,4,0,0,0,0,0,5,0,0,0,-1,1,1,1,1,0,0,1,0,1,0,1,1,1
545,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,2,3,2,4,0,0,0,0,0,5,0,0,0,-1,0,1,1,1,1,0,1,1,1,0,0,0,1
546,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,4,0,0,0,0,0,5,0,0,0,-1,1,0,0,1,0,0,0,1,1,0,1,0,0
547,0,1,1,0,3,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,1,1,3,0,0,0,0,0,0,5,0,0,0,-1,0,0,0,1,0,1,0,0,1,0,0,1,1
548,0,1,1,0,1,0,6,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,0,1,1,1,1,0,0,1,1,0,0,1,1
549,0,1,1,0,1,0,6,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,1,5,4,2,0,0,0,0,0,5,0,0,0,-1,1,0,0,1,0,1,0,1,1,1,0,1,1
550,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,4,5,0,0,0,0,0,5,0,0,0,-1,1,1,1,1,1,0,0,0,1,1,0,0,1
551,0,1,1,0,3,2,6,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,3,2,4,2,7,0,0,0,0,0,5,0,0,0,-1,1,0,0,0,1,1,1,0,0,0,0,1,0
552,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,2,1,2,0,0,0,0,0,0,5,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,1
553,0,1,1,0,3,2,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,2,5,1,4,0,0,0,0,0,5,0,0,0,-1,0,1,0,1,0,0,0,1,0,0,1,0,1
554,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,3,3,2,0,0,0,0,0,0,5,0,0,0,-1,1,1,1,1,0,1,1,0,1,1,0,0,1
555,0,1,1,0,3,2,6,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,0,4,0,0,0,0,0,5,0,0,0,-1,0,1,1,1,1,0,1,0,1,0,1,0,0
556,0,1,1,0,3,2,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,3,3,2,1,0,0,0,0,0,5,0,0,0,-1,0,1,0,1,1,0,0,1,0,1,1,0,0
557,0,1,1,0,1,0,6,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,2,2,4,7,0,0,0,0,0,5,0,0,0,-1,0,0,0,1,1,0,1,0,1,1,0,0,0
558,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,3,4,3,6,0,0,0,0,0,5,0,0,0,-1,0,1,1,1,1,0,1,1,1,1,1,0,0
559,0,1,1,0,3,2,6,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,2,5,5,6,0,0,0,0,0,5,0,0,0,-1,0,1,1,1,1,0,0,1,1,0,0,1,1
560,0,1,1,0,3,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,2,1,6,1,0,0,0,0,0,5,0,0,0,-1,1,1,0,1,1,0,1,0,1,1,0,1,0
561,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,1,4,3,4,0,0,0,0,0,5,0,0,0,-1,1,0,1,0,1,1,0,1,1,0,0,0,0
562,0,0,0,1,4,5,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,3,1,2,1,0,0,0,0,0,5,0,0,9,-1,1,0,1,1,1,0,1,1,1,1,1,1,0
563,0,0,2,2,0,4,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,1,4,1,5,0,0,0,0,0,5,0,0,4,-1,1,0,0,0,0,0,0,0,1,1,1,0,0
564,0,0,2,2,0,4,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,3,1,0,1,0,0,0,0,0,5,0,0,4,-1,1,1,0,0,1,1,0,0,1,0,1,1,0
565,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,2,2,4,7,0,0,0,0,0,5,0,0,0,-1,0,1,1,0,1,0,1,0,1,0,1,0,1
566,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,2,5,1,3,0,0,0,0,0,5,0,0,0,-1,0,1,1,1,1,0,1,1,1,0,0,0,0
567,0,0,2,2,0,4,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,4,5,4,5,0,0,0,0,0,5,0,0,4,-1,1,0,1,0,1,0,0,0,1,1,1,1,0
568,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,1,2,4,1,0,0,0,0,0,5,0,0,0,-1,1,0,0,1,0,1,1,0,1,0,1,1,0
