,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35
352,0,1,2,0,0,4,4,7,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,3,7,0,0,2,1,0,5,4,4,1,-1,2,1,0,0,2,0,1,2,1,1,2,1,2,2,1,1,2,2,0,2,2,2,2,1,1,0,1,1,2,2,0,2,2,0,2
353,0,1,0,2,2,3,5,0,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,0,3,2,7,0,-1,2,2,0,0,0,2,0,2,1,1,2,2,2,2,2,0,1,0,2,1,2,1,1,0,2,2,0,2,0,2,1,2,0,0,0
354,0,1,0,2,2,3,5,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,0,0,3,2,7,0,8,0,2,1,0,1,1,0,2,0,0,0,1,0,1,2,2,1,2,0,1,0,0,2,0,1,0,1,0,2,0,2,0,0,2,1
355,0,1,0,2,2,0,6,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,4,2,0,5,0,17,0,2,2,2,1,0,2,0,0,1,2,0,0,1,2,1,0,0,0,1,2,2,0,0,1,1,2,0,2,2,1,2,2,0,2
356,0,1,0,2,2,0,2,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,4,2,0,5,0,-1,1,0,1,1,2,0,1,0,2,2,2,0,2,1,0,0,2,2,2,1,2,2,0,2,1,0,1,2,1,0,2,1,1,2,2
357,0,1,2,3,3,2,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,2,3,3,0,1,0,1,20,2,1,1,0,1,2,1,1,2,2,0,2,1,1,1,0,2,2,0,1,0,1,2,2,0,0,0,2,1,0,1,1,0,1,2
358,0,1,2,3,3,2,0,2,3,1,1,1,1,1,1,1,1,0,1,1,1,2,1,0,6,0,0,2,3,3,0,1,0,1,-1,0,0,0,0,0,2,2,0,1,2,2,1,2,2,2,0,0,2,2,1,1,0,0,0,1,2,2,2,2,2,0,2,2,1,2
359,0,1,0,2,2,0,2,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,0,3,2,7,0,11,2,0,1,2,1,1,0,2,0,1,0,1,1,0,1,2,2,1,0,0,2,1,0,0,0,0,0,1,1,0,2,2,0,0,2
360,0,0,1,1,4,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,6,0,2,1,2,1,1,2,1,1,2,2,0,1,2,1,1,2,0,2,2,2,1,2,0,0,1,2,2,0,1,1,0,2,1,0
361,0,1,2,0,0,4,4,7,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,2,1,0,5,4,3,1,-1,0,0,1,0,2,2,0,1,0,1,0,1,2,0,1,0,2,2,1,1,1,0,1,0,2,1,2,0,2,1,2,0,2,2,1
362,0,1,2,3,3,2,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,0,2,3,3,0,1,0,1,24,1,0,2,0,2,2,1,2,2,2,1,1,1,1,2,0,1,1,2,2,0,0,1,0,1,0,2,0,2,0,0,0,1,1,0
363,0,1,0,2,2,0,6,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,4,2,0,5,0,17,0,2,2,2,2,1,1,0,1,2,2,0,2,0,1,0,1,2,2,0,2,1,0,0,0,1,2,0,0,2,2,2,1,0,0
364,0,1,0,2,2,0,2,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,4,2,5,1,0,-1,2,0,1,2,0,0,0,2,2,0,2,1,0,0,1,0,2,1,0,1,2,0,2,1,2,1,0,0,2,0,1,0,0,2,1
365,0,1,2,3,3,2,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,0,2,3,3,0,1,0,1,24,0,2,1,0,1,1,0,0,1,2,1,1,0,1,2,0,0,1,0,0,1,1,0,2,0,1,1,2,1,2,1,0,1,1,0
366,0,1,2,3,3,2,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,2,3,3,0,1,0,1,-1,2,1,1,0,2,0,1,0,2,2,0,1,0,1,2,2,2,0,1,2,2,1,0,2,1,0,0,0,2,0,2,1,1,0,1
367,0,0,1,1,4,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,4,2,1,0,1,0,1,1,2,1,2,1,0,0,1,2,2,1,0,0,0,1,0,0,1,0,1,1,2,0,0,0,2,0,1,1
368,0,1,0,2,2,0,6,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,4,2,0,5,0,14,0,2,1,0,2,2,2,0,2,0,1,0,0,2,0,0,2,1,2,2,0,1,2,1,0,2,2,2,0,1,2,0,0,0,2
369,0,1,0,2,2,0,2,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,1,1,0,0,3,5,1,0,-1,2,1,2,1,2,2,0,0,1,2,2,1,0,1,2,1,2,1,1,1,0,2,2,1,1,1,2,2,1,0,1,1,2,1,2
370,0,1,2,0,0,4,4,7,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,2,1,0,5,4,3,1,-1,1,2,2,1,0,0,0,1,1,0,2,1,0,0,0,1,2,2,1,0,1,2,2,0,0,1,2,1,1,0,0,0,2,0,0
371,0,1,0,2,2,3,5,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,0,0,3,2,7,0,-1,1,2,0,2,1,0,2,1,0,1,1,0,2,2,1,1,0,0,1,2,0,0,0,0,0,1,1,2,1,2,2,1,0,0,0
372,0,1,0,2,2,3,2,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,1,1,0,0,3,5,1,0,16,2,2,1,2,0,0,2,1,0,1,2,2,1,0,0,0,0,0,2,2,2,1,1,1,1,1,1,1,2,2,2,1,2,0,2
373,0,1,2,3,3,2,0,7,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,2,1,0,5,4,4,1,-1,0,0,2,2,1,0,1,2,0,0,1,1,1,0,2,1,0,1,1,2,2,1,2,2,2,1,2,1,1,1,2,1,1,0,0
374,0,1,0,2,2,0,2,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,4,2,5,1,0,13,1,0,1,2,0,0,1,1,1,2,0,1,2,1,1,1,1,0,0,1,0,0,1,0,2,0,0,2,0,0,0,2,1,0,1
375,0,1,0,2,2,3,6,0,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,0,3,2,7,0,-1,1,2,0,1,1,0,0,0,2,2,1,1,1,1,2,1,1,1,2,2,1,1,0,1,2,1,1,1,0,2,1,1,2,0,2
376,0,1,2,0,0,4,4,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,2,1,0,5,4,3,1,-1,2,1,1,0,1,2,1,0,0,0,0,1,2,2,1,1,2,0,0,1,2,2,1,2,2,0,1,0,1,1,1,0,2,2,0
377,0,1,2,0,0,4,4,7,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,2,1,0,5,4,4,1,-1,1,0,1,2,0,0,1,0,1,2,2,0,0,2,1,1,1,2,2,1,2,1,1,0,0,0,2,1,0,1,1,2,2,1,2
378,0,1,2,3,3,2,0,7,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,0,2,1,0,5,4,4,1,21,1,2,0,1,1,2,1,0,1,1,1,0,1,1,0,2,1,0,2,2,2,0,0,0,0,2,0,0,2,2,2,1,1,0,2
379,0,1,0,2,2,3,2,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,1,1,0,0,3,5,1,0,-1,1,1,2,1,2,2,1,2,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,0,0,0,1,2,2,1,1,1,2
380,0,1,0,2,2,3,5,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,0,0,3,2,7,0,8,0,0,1,0,2,1,1,0,0,0,1,1,1,0,1,0,0,2,2,2,2,0,1,1,2,2,1,0,0,0,2,2,0,2,1
381,0,1,0,2,2,0,2,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,4,2,5,1,0,13,2,0,2,1,1,0,2,2,2,0,1,2,2,1,0,1,2,1,0,0,0,1,2,0,0,1,2,2,0,1,0,1,0,2,0
382,0,0,1,1,4,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,-1,2,2,2,2,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,2,0,0,1,0,2,0,1,1,0,1,1,2,0,0,1
383,0,0,1,1,4,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,-1,0,0,0,2,0,0,0,1,1,0,0,2,2,2,0,2,2,2,0,1,0,0,0,2,2,1,1,0,2,1,2,1,0,1,0
384,0,1,0,2,2,0,2,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,1,1,0,0,3,5,1,0,12,2,2,0,1,0,1,1,0,2,0,2,1,2,0,1,2,1,0,2,2,1,1,1,1,1,0,2,0,2,2,0,0,0,1,0
385,0,1,0,2,2,0,2,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,4,2,5,1,0,13,1,1,0,1,2,2,0,2,0,2,2,2,1,0,2,2,0,1,2,1,0,0,2,1,2,0,0,0,0,1,0,2,0,1,1
386,0,0,1,1,4,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,7,1,0,1,2,2,2,1,1,1,2,0,0,2,2,1,0,0,2,2,1,1,0,2,0,2,1,1,1,2,1,2,2,1,2,0
387,0,1,2,0,0,4,4,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,2,1,0,5,4,3,1,-1,2,2,2,2,2,2,0,0,1,2,2,0,1,2,0,0,1,1,2,0,2,2,1,0,1,0,1,0,1,0,2,1,2,2,1
388,0,1,2,3,3,2,0,7,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,2,1,0,5,4,4,1,-1,0,0,1,1,0,1,2,2,1,2,1,1,2,1,1,2,2,0,2,0,1,0,0,1,1,1,0,1,1,1,0,2,2,1,2
389,0,0,1,1,4,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,4,0,2,0,2,0,2,0,0,2,0,0,0,1,0,1,0,1,2,0,0,1,1,2,2,0,2,0,0,1,2,2,2,1,1,1
390,0,1,2,3,3,2,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,2,3,3,0,1,0,1,-1,2,2,0,2,0,2,2,1,2,0,2,2,2,0,0,2,1,0,0,2,0,2,2,2,0,2,2,1,1,1,0,2,2,2,0
391,0,0,1,1,4,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,-1,0,0,1,1,0,1,2,0,0,1,2,1,2,0,0,1,1,1,1,0,0,0,2,1,2,1,0,1,0,0,1,1,2,0,1
392,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,-1,2,2,1,1,1,0,0,1,2,1,1,0,1,0,2,2,0,2,1,1,2,0,0,0,2,0,2,0,0,0,2,1,1,2,1
393,0,0,1,1,4,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,4,1,2,2,0,0,2,2,0,1,1,0,0,1,2,1,0,2,1,1,1,0,0,2,1,2,1,1,1,1,1,0,2,0,0,2
394,0,1,2,3,3,2,0,7,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,0,2,1,0,5,4,4,1,21,0,2,1,1,2,0,1,1,2,0,0,0,1,2,0,0,2,0,2,0,1,1,1,0,2,1,2,2,0,1,2,1,1,1,0
395,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,-1,0,1,0,0,1,0,0,2,1,0,0,1,2,0,0,2,2,0,1,0,0,1,0,0,1,0,1,2,1,2,1,2,1,2,2
396,0,1,2,3,3,2,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,2,3,0,0,1,3,1,-1,0,2,1,1,1,2,2,0,1,2,0,0,0,0,0,0,2,0,2,1,1,2,0,0,2,2,0,0,1,1,1,2,0,2,0
397,0,1,2,3,3,2,0,7,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,7,0,0,2,1,0,5,4,4,1,-1,0,1,1,0,2,0,1,2,0,0,1,0,0,0,2,0,2,0,1,2,0,1,1,2,2,2,1,0,0,2,0,0,1,2,2
398,0,1,0,2,2,0,2,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,0,3,2,7,0,11,1,1,2,2,0,1,0,0,1,0,0,1,1,0,0,2,2,0,0,1,1,0,1,2,1,0,2,1,0,1,1,1,0,1,0
399,0,0,1,1,4,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,7,2,0,2,2,1,1,2,1,1,1,1,1,2,0,0,1,2,1,2,1,2,1,0,1,2,0,0,2,2,0,0,2,1,0,1
400,0,0,1,1,4,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,5,1,1,2,0,2,2,1,2,1,1,1,2,0,0,1,1,0,2,2,1,0,2,0,0,2,0,0,1,2,2,1,0,1,1,2
401,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,2,1,6,6,2,-1,1,1,0,2,1,2,1,0,1,1,2,0,0,1,2,2,2,1,1,1,1,1,2,0,1,1,1,1,0,0,2,0,0,2,1
402,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,-1,2,0,0,2,2,0,0,2,2,0,1,2,1,2,0,0,1,1,0,2,1,1,2,1,1,0,1,2,1,2,2,0,2,2,2
403,0,1,0,2,2,0,2,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,0,3,2,7,0,-1,0,1,0,1,2,1,0,1,1,0,2,2,2,1,1,2,2,0,0,0,1,1,0,1,0,1,1,1,0,1,2,2,2,2,2
404,0,1,2,3,3,2,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,2,3,3,0,1,0,1,-1,1,1,0,0,0,1,0,2,0,0,2,2,2,2,2,1,2,1,0,1,0,1,1,2,2,2,2,0,0,0,0,2,2,0,0
405,0,1,0,2,2,0,2,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,1,1,0,0,3,5,1,0,16,1,1,0,0,1,1,0,1,1,2,1,0,2,0,2,0,1,0,2,2,2,1,1,0,0,0,1,0,2,2,2,1,1,1,2
406,0,1,0,2,2,3,5,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,0,0,3,2,7,0,9,2,1,0,1,0,0,1,2,1,2,2,1,0,2,0,0,1,1,2,2,2,1,1,2,0,0,0,2,2,0,1,0,1,2,2
407,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,2,1,6,6,2,0,1,0,0,1,2,0,2,1,2,2,0,0,1,2,0,0,2,2,1,1,2,2,2,2,1,1,1,2,0,1,2,1,1,2,2
408,0,1,2,0,0,4,4,7,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,2,1,0,5,4,4,1,-1,0,0,1,2,2,2,2,0,1,2,1,0,1,2,1,0,2,1,1,0,1,2,1,0,0,1,2,1,2,0,2,0,0,2,2
409,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,-1,1,1,2,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,0,0,1,1,2,2,1,2,2,0,1,2,0,1,2,0,0
410,0,1,0,2,2,0,2,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,1,1,0,0,3,5,1,0,-1,2,2,1,0,2,2,1,0,1,0,0,0,1,0,1,1,2,1,1,1,0,1,1,2,1,0,1,1,2,1,2,0,2,2,0
411,0,1,0,2,2,0,2,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,1,1,0,0,3,5,1,0,-1,0,0,0,1,1,0,2,0,1,0,1,1,0,0,0,1,0,2,0,0,1,2,2,2,0,1,0,0,1,1,1,2,2,2,2
412,0,1,2,0,0,4,4,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,2,1,0,5,4,3,1,-1,0,2,2,1,2,0,0,0,1,0,1,2,2,0,2,2,0,0,2,2,2,1,0,1,1,1,2,2,2,1,1,0,0,1,2
413,0,0,1,1,4,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,6,0,2,0,2,0,0,1,1,2,0,0,0,0,1,2,0,0,0,0,1,1,2,1,0,1,1,1,0,1,1,2,1,2,0,1
414,0,0,1,1,4,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,-1,0,0,0,2,2,0,1,1,0,2,0,1,0,1,0,0,2,0,1,2,1,0,0,0,1,0,0,2,0,2,0,2,2,0,1
415,0,0,1,1,4,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,-1,2,0,2,0,0,0,0,0,0,1,2,1,2,0,2,2,2,2,0,2,2,1,2,0,2,2,0,1,2,1,1,2,2,1,0
416,0,1,2,3,3,2,0,7,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,0,2,1,0,5,4,4,1,21,2,0,2,2,0,1,0,1,2,2,0,2,0,1,2,0,2,0,0,2,0,0,2,1,2,0,1,2,0,1,0,2,2,1,2
417,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,-1,1,1,0,0,2,2,0,2,1,2,1,0,1,1,0,1,2,0,0,0,2,2,0,1,1,0,1,0,2,2,1,0,1,1,1
418,0,1,0,2,2,0,6,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,7,0,1,1,0,4,2,0,5,0,-1,2,1,1,2,2,2,1,2,0,2,2,1,2,1,1,2,1,2,2,0,0,2,1,2,0,1,0,2,0,0,2,1,1,2,0
419,0,0,1,1,4,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,-1,1,2,1,2,0,0,0,0,0,0,0,2,2,2,0,1,2,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
420,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,2,1,6,6,2,3,1,0,2,1,1,0,0,0,0,2,0,1,1,2,2,1,1,1,2,1,2,2,0,1,2,2,1,2,0,2,1,2,2,1,2
421,0,0,1,1,4,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,5,0,0,0,0,1,1,1,0,1,1,1,1,0,1,2,2,0,1,2,2,0,0,0,0,0,2,0,2,1,1,1,0,0,2,1
422,0,1,2,3,3,2,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,2,3,3,0,1,0,1,-1,0,1,2,0,2,2,0,0,0,2,1,1,0,0,0,2,0,0,2,0,0,2,0,2,2,1,0,0,0,1,0,2,0,1,1
423,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,-1,1,2,1,0,1,2,0,1,1,1,1,1,2,0,1,2,0,0,0,0,1,1,2,2,1,1,2,0,0,1,1,1,1,1,1
424,0,1,2,0,0,4,4,7,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,2,1,0,5,4,4,1,-1,0,1,2,0,1,0,1,1,2,2,1,2,1,0,1,2,1,2,2,1,1,1,1,1,2,1,1,1,1,2,1,0,0,2,0
425,0,1,2,3,3,2,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,2,3,3,0,1,0,1,-1,2,1,2,1,2,0,0,2,2,2,2,1,0,2,0,0,0,1,1,2,1,1,2,0,1,2,0,2,1,2,0,2,0,2,1
426,0,1,0,2,2,3,5,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,0,0,3,2,7,0,10,1,0,0,2,1,1,1,0,0,2,1,0,2,2,1,2,2,2,2,0,1,0,1,0,0,2,0,2,2,2,2,0,2,2,1
427,0,1,2,3,0,2,0,7,1,1,1,1,1,1,1,1,1,0,1,1,3,2,1,2,7,0,0,2,1,0,5,4,4,1,-1,1,0,1,2,1,1,1,0,2,0,2,1,1,0,1,1,2,0,2,2,1,1,1,2,0,2,1,1,2,1,1,1,2,0,2
428,0,1,2,0,0,4,4,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,2,1,0,5,4,3,1,-1,2,2,2,0,2,2,2,1,2,0,2,2,1,0,2,2,0,0,0,2,2,0,2,1,0,2,0,0,1,2,1,1,0,1,1
429,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,2,1,6,6,2,-1,1,2,1,0,0,0,1,1,2,2,1,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,2,0,0,1,2,0,2,2,0
430,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,2,1,6,6,2,-1,0,1,2,2,1,2,0,1,1,2,2,2,2,1,1,1,2,1,0,1,2,2,0,2,2,2,1,0,1,2,2,2,0,1,0
431,0,1,0,2,2,3,5,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,0,0,3,2,7,0,9,2,2,1,2,2,0,0,1,1,1,1,2,0,2,1,1,1,1,2,0,2,1,0,1,1,0,2,1,0,2,2,2,0,0,1
432,0,0,1,1,4,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,-1,1,0,2,0,2,1,1,0,0,1,2,2,1,2,0,1,1,2,1,1,1,2,0,2,0,1,1,2,0,1,2,2,1,2,2
433,0,1,0,2,2,3,5,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,0,0,3,2,7,0,9,1,2,1,1,1,0,2,1,0,1,1,2,2,1,0,0,2,2,2,2,0,0,0,0,1,0,2,0,2,1,1,0,1,1,2
434,0,1,0,2,2,3,5,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,1,1,0,0,3,5,1,0,-1,0,1,2,1,1,2,2,0,1,1,0,1,0,2,0,1,1,2,2,0,0,2,0,0,2,2,1,0,1,0,2,2,0,2,1
435,0,1,2,3,3,2,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,2,3,0,0,1,0,1,-1,1,1,2,2,2,0,2,2,0,0,2,2,2,0,1,2,2,1,2,0,1,2,2,1,1,0,0,2,1,2,0,0,0,2,1
436,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,2,1,6,6,2,-1,2,0,0,0,1,1,0,0,2,0,2,0,0,2,0,2,0,1,0,2,0,0,0,2,1,0,1,0,0,1,1,1,0,1,1
437,0,1,0,2,2,3,5,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,0,0,3,2,7,0,10,2,2,1,0,0,1,0,0,1,2,2,2,1,1,1,1,1,2,1,1,0,1,2,1,0,1,2,2,2,2,2,0,0,1,0
438,0,1,0,2,2,0,2,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,1,1,0,0,3,5,1,0,12,0,0,2,1,0,1,0,2,2,2,1,1,1,0,0,0,1,0,0,1,0,2,1,1,0,2,1,1,1,0,1,1,2,2,2
439,0,1,2,3,3,2,0,7,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,2,1,0,5,4,4,1,-1,2,1,1,0,0,2,2,0,1,0,1,1,1,2,2,1,2,1,0,0,1,2,2,1,0,2,0,1,0,2,1,0,1,0,2
440,0,1,0,2,2,3,2,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,1,1,0,0,3,2,7,0,-1,1,0,2,2,0,1,0,1,1,0,2,1,2,2,1,1,1,2,0,1,2,2,0,1,0,1,2,1,2,2,0,1,0,0,0
441,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,-1,0,2,1,2,1,2,2,0,0,0,1,0,1,1,2,2,1,1,0,0,1,1,0,0,2,0,2,1,1,1,1,2,2,2,2
