,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12
530,0,0,2,1,1,2,3,1,13,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,4,1,2,7,0,-1,0,0,3,5,1,1,1,2,4,4,3,4
531,0,1,1,0,2,1,1,6,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,1,2,2,3,5,6,4,0,-1,4,5,3,4,4,4,3,0,0,4,1,3
532,0,1,0,0,2,3,5,0,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,63,1,5,2,3,1,1,0,3,1,3,1,0
533,0,0,2,1,1,2,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,4,1,2,7,0,-1,4,4,2,2,5,2,3,1,2,5,1,3
534,0,0,2,1,1,2,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,4,1,2,7,0,-1,5,5,4,0,5,0,3,1,3,3,1,0
535,0,1,1,3,0,5,2,6,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,0,0,0,1,5,6,2,0,-1,4,4,1,0,3,4,2,3,2,5,3,3
536,0,0,0,2,3,1,1,7,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,1,1,3,0,5,5,0,0,24,2,1,5,0,0,1,2,4,3,0,5,3
537,0,0,0,2,3,1,1,7,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,1,1,3,0,5,5,0,0,24,4,0,4,5,0,4,5,0,3,1,0,3
538,0,0,0,2,3,4,0,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,49,3,5,3,0,5,1,5,4,4,5,3,3
539,0,1,1,3,4,0,6,4,50,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,6,4,0,10,0,3,3,1,1,3,0,3,5,0,0,3
540,0,0,2,1,1,2,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,4,1,2,7,0,-1,2,1,2,3,1,1,2,0,3,5,3,1
541,0,0,0,2,3,1,1,7,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,1,3,0,5,5,0,0,-1,5,1,4,0,1,2,4,5,5,0,1,2
542,0,1,1,3,4,0,6,6,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,0,0,1,5,6,4,0,-1,1,2,4,1,5,3,2,2,3,4,5,3
543,0,1,1,3,0,5,2,2,-1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,0,0,1,2,2,0,2,0,-1,2,3,1,3,3,4,0,1,2,3,3,3
544,0,0,0,0,2,1,1,7,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,1,2,2,0,0,5,0,0,61,3,5,4,5,5,4,3,4,2,1,1,5
545,0,0,2,2,3,4,3,1,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,3,0,1,1,3,4,1,2,7,0,50,1,2,5,0,1,0,5,5,1,5,4,3
546,0,1,1,3,4,0,6,6,19,0,0,0,0,0,0,0,0,0,1,1,2,1,0,5,7,0,0,0,0,1,5,6,4,0,-1,5,4,1,5,0,1,2,4,1,1,4,5
547,0,1,0,0,2,3,5,0,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,63,2,2,1,0,0,2,5,0,4,2,3,4
548,0,0,0,2,3,4,0,7,94,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,1,3,0,0,5,0,0,-1,0,4,5,3,0,2,3,0,0,1,4,1
549,0,0,0,2,3,1,1,7,-1,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,1,1,3,0,0,5,0,0,-1,2,4,1,2,5,1,1,5,0,0,3,0
550,0,0,2,1,1,2,3,1,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,4,1,2,7,0,42,4,3,4,5,2,4,5,0,2,5,4,1
551,0,0,2,2,3,4,3,1,83,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,1,1,3,4,1,2,7,0,-1,1,1,5,2,2,0,0,0,5,5,0,4
552,0,0,0,2,3,4,0,3,117,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,64,5,0,1,0,2,0,3,5,1,2,0,0
553,0,0,0,2,3,4,0,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,-1,1,0,4,5,2,3,4,3,0,3,5,5
554,0,1,1,3,4,0,6,4,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,3,5,0,28,0,4,4,4,1,4,3,3,1,0,0,5
555,0,0,0,2,3,1,1,7,104,0,0,0,0,0,0,0,0,0,1,2,0,4,4,1,2,0,1,2,2,0,0,5,0,0,-1,2,5,1,4,1,2,2,0,5,5,2,2
556,0,1,0,0,2,3,5,0,100,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,-1,0,1,3,2,1,1,5,4,1,2,1,3
557,0,1,1,3,0,5,2,2,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,0,0,0,1,4,0,2,0,-1,0,3,4,4,3,1,4,3,2,0,0,3
558,0,1,1,3,0,5,2,6,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,0,0,0,1,5,6,4,0,15,1,2,2,1,1,3,1,1,3,3,1,5
559,0,0,2,2,3,4,0,3,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,4,1,2,6,0,51,2,3,2,2,1,1,4,5,4,5,1,5
560,0,0,2,1,1,2,4,5,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,0,1,1,2,2,0,2,0,32,2,0,0,3,2,2,5,0,4,4,2,2
561,0,1,0,0,2,3,5,0,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,58,3,4,1,5,0,3,2,5,2,1,5,3
562,0,1,1,3,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,0,0,1,2,2,0,2,0,1,3,5,4,5,2,4,4,5,4,3,0,2
563,0,0,0,2,3,4,0,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,49,0,1,3,4,4,2,2,4,5,5,5,4
564,0,0,2,2,3,4,3,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,1,1,3,4,1,2,7,0,-1,5,0,1,0,5,4,1,5,1,2,1,1
565,0,0,0,2,3,4,0,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,-1,2,5,4,5,4,1,4,4,4,2,1,0
566,0,1,1,3,0,5,2,6,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,0,0,0,1,5,6,4,0,18,2,5,3,5,1,2,2,5,2,0,4,4
567,0,0,2,1,0,5,2,2,-1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,0,0,1,2,2,0,2,0,-1,1,4,3,5,3,5,1,2,5,0,5,2
568,0,1,0,0,2,3,5,0,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,-1,1,1,0,3,5,3,3,2,0,0,4,0
569,0,0,0,0,2,1,1,7,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,1,2,2,0,0,5,0,0,-1,3,2,3,1,0,5,0,2,2,0,0,1
570,0,0,2,1,1,2,3,1,118,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,4,1,2,7,0,-1,5,1,3,0,1,1,5,1,1,0,0,1
571,0,1,0,0,2,3,5,0,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,58,2,4,4,3,3,5,1,0,4,3,1,2
572,0,0,2,1,0,5,2,2,102,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,0,0,1,2,2,0,2,0,54,0,2,3,5,2,5,2,4,5,3,3,1
573,0,1,1,3,0,5,2,2,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,0,0,0,1,5,0,2,0,7,4,0,2,0,4,1,2,5,2,1,1,5
574,0,0,0,2,3,4,0,3,57,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,0,0,-1,1,0,4,0,0,2,3,0,0,0,4,0
575,0,0,2,1,1,2,3,1,18,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,4,1,2,7,0,-1,0,0,3,4,5,1,4,0,5,4,0,5
576,0,0,0,2,3,4,0,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,-1,3,5,0,4,0,3,2,2,3,4,3,2
577,0,1,1,3,4,0,6,4,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,6,0,0,0,0,1,4,6,4,0,11,0,1,2,5,0,2,3,5,3,5,4,4
578,0,0,0,2,3,4,0,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,49,3,3,1,2,1,5,3,0,3,3,2,0
579,0,0,2,1,1,2,4,5,93,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,1,2,2,4,3,0,-1,0,3,1,5,4,4,4,2,3,4,4,2
580,0,1,1,3,4,0,6,4,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,3,5,0,30,4,4,2,1,2,2,5,5,1,0,2,4
581,0,1,1,3,4,0,6,6,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,0,0,1,5,6,4,0,-1,1,2,5,2,3,0,2,4,2,3,3,0
582,0,0,0,2,3,4,0,7,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,1,3,0,5,5,0,0,-1,3,5,5,1,3,3,0,5,5,5,2,2
583,0,1,1,3,4,0,6,4,40,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,6,4,0,14,1,3,5,5,2,1,0,2,2,1,3,5
584,0,1,0,0,2,3,5,0,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,63,2,3,4,5,0,5,1,5,4,1,4,4
585,0,0,0,2,3,4,0,3,36,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,-1,4,5,2,0,3,2,4,1,5,2,3,0
586,0,0,2,1,1,2,4,5,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,1,2,2,4,3,0,-1,1,0,5,1,5,5,5,5,2,1,0,1
587,0,1,1,3,0,5,2,6,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,0,0,0,1,5,6,2,0,15,0,4,5,0,5,4,3,2,3,2,4,2
588,0,0,2,1,1,2,4,5,8,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,1,2,2,4,3,0,-1,4,1,0,4,2,3,0,4,5,0,5,0
589,0,1,0,0,2,3,5,0,105,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,-1,1,3,3,2,4,0,2,2,3,0,5,0
590,0,1,0,0,2,3,5,0,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,58,2,2,1,3,3,0,5,3,2,3,4,4
591,0,1,0,0,2,1,1,7,111,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,2,0,1,2,2,3,5,6,0,0,-1,1,4,2,2,0,2,5,2,5,1,3,1
592,0,0,2,1,1,2,3,1,118,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,4,1,2,7,0,-1,5,3,4,0,4,1,4,4,5,5,5,3
593,0,1,1,0,2,3,5,0,119,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,1,2,2,3,3,1,1,0,-1,4,3,2,4,4,3,4,5,5,4,2,5
594,0,0,2,1,0,5,4,2,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,0,1,1,2,2,0,2,0,4,3,2,2,4,5,1,0,5,5,5,3,4
595,0,1,1,3,0,5,2,2,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,0,0,0,2,2,0,2,0,0,4,0,2,5,0,3,5,0,2,1,2,4
596,0,0,0,2,3,4,0,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,-1,2,2,3,2,1,5,4,0,3,5,3,5
597,0,0,0,2,3,4,0,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,-1,3,4,1,5,2,1,4,5,1,2,1,1
598,0,0,2,1,1,2,4,5,24,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,4,1,2,7,0,36,3,1,2,4,5,0,3,2,5,4,2,5
599,0,1,0,0,2,3,5,0,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,58,3,1,5,5,4,0,3,2,1,1,5,3
600,0,1,1,3,0,5,2,6,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,0,0,0,1,5,6,2,0,-1,1,1,3,4,0,1,3,5,5,4,5,1
601,0,1,1,3,4,0,6,4,120,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,3,5,0,9,1,1,0,3,3,5,3,4,3,5,1,4
602,0,1,1,3,4,0,6,4,38,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,3,5,0,8,3,0,5,0,3,1,1,4,4,4,3,5
603,0,1,0,0,2,3,5,0,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,58,4,2,0,0,5,3,2,5,1,1,1,2
604,0,0,0,2,3,1,1,7,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,0,1,1,3,0,5,6,0,0,23,4,0,4,1,2,4,5,2,0,3,2,0
605,0,1,0,0,2,3,5,0,85,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,5,0,1,2,2,3,5,6,0,0,22,3,0,0,0,0,0,3,4,3,5,3,5
606,0,0,2,2,3,1,3,1,99,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,1,1,1,4,1,2,7,0,-1,5,4,1,0,3,0,5,2,5,5,1,5
607,0,0,0,0,2,1,1,7,14,0,0,0,0,0,0,0,0,0,1,2,0,4,4,1,2,0,1,2,2,0,0,5,0,0,62,2,5,2,4,5,1,0,2,1,5,5,5
608,0,0,2,1,1,2,3,1,18,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,3,0,1,1,1,4,1,2,7,0,41,3,4,5,0,0,2,5,4,2,1,2,1
609,0,0,2,1,1,2,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,4,1,2,7,0,-1,4,4,4,2,4,5,1,1,4,0,3,1
610,0,1,0,0,2,3,5,0,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,58,2,2,1,2,2,3,2,0,2,4,4,5
611,0,1,1,3,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,0,0,1,2,2,0,2,0,1,2,0,2,0,3,0,0,0,3,0,0,4
612,0,1,1,3,4,0,6,6,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,0,0,1,5,6,4,0,12,4,5,1,0,5,2,5,2,4,0,4,0
613,0,0,0,2,3,1,1,7,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,1,1,3,0,5,5,0,0,-1,1,4,0,0,2,0,2,1,3,4,3,0
614,0,0,2,1,1,2,3,1,121,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,2,1,2,7,0,-1,5,5,1,5,1,2,2,1,4,5,0,2
615,0,1,1,3,0,5,2,6,-1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,4,0,0,0,1,1,5,0,2,0,-1,3,0,4,4,4,0,3,0,3,3,5,3
616,0,0,2,1,0,5,4,2,44,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,4,0,0,0,1,2,2,0,2,0,-1,2,5,5,5,3,1,4,1,3,2,0,0
617,0,1,1,3,4,0,6,6,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,0,0,1,5,6,4,0,-1,2,2,3,0,4,3,2,1,5,1,4,1
618,0,0,0,2,3,4,0,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,-1,3,4,4,2,1,4,2,1,0,0,3,0
619,0,0,2,1,1,2,4,5,78,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,1,2,2,4,3,0,-1,4,1,1,5,4,1,2,2,5,2,4,0
620,0,1,1,3,4,0,6,4,122,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,3,5,0,9,2,0,1,0,3,4,4,4,4,4,1,3
621,0,1,1,3,4,0,6,4,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,3,5,0,-1,0,5,1,1,4,5,5,5,2,2,0,0
622,0,1,1,3,4,0,6,4,74,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,3,5,0,6,5,3,5,1,4,2,0,4,2,0,4,5
623,0,1,1,3,0,5,2,2,68,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,4,0,0,0,0,1,4,3,5,0,-1,2,2,0,3,3,3,3,5,3,5,5,4
624,0,0,0,2,3,4,0,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,49,4,3,2,5,5,2,3,1,2,4,5,4
625,0,0,2,1,1,2,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,4,1,2,7,0,40,3,5,5,0,0,4,2,1,0,2,2,0
626,0,1,0,0,2,3,5,0,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,58,4,0,4,3,3,3,0,2,1,1,4,1
627,0,1,0,0,2,1,1,7,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,1,2,2,0,0,5,0,0,-1,1,0,0,1,5,5,4,0,1,0,2,3
628,0,0,2,2,3,4,0,3,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,4,1,2,6,0,50,4,5,3,5,4,3,1,0,1,4,5,5
629,0,1,1,3,4,0,6,4,77,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,6,4,0,-1,5,2,5,5,0,2,3,2,4,1,5,1
630,0,1,1,3,4,0,6,6,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,0,0,1,4,6,4,0,10,3,4,5,1,5,1,3,5,2,4,0,0
631,0,1,0,0,2,1,1,6,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,5,7,0,1,2,2,3,5,6,0,0,-1,1,0,2,1,5,3,4,1,4,0,5,2
632,0,1,0,0,2,3,5,0,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,63,5,1,2,1,1,4,5,0,4,5,1,4
633,0,0,0,2,3,4,0,3,117,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,64,5,2,5,3,4,1,2,3,1,1,4,0
634,0,0,2,1,1,2,3,1,45,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,2,2,0,7,0,53,5,5,4,1,1,2,0,1,4,2,5,3
635,0,1,1,3,0,5,2,6,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,0,0,0,1,5,6,4,0,18,5,4,5,4,4,2,3,5,4,2,1,4
636,0,1,1,3,0,5,2,2,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,0,0,0,1,5,0,2,0,16,4,3,1,3,1,4,5,0,2,2,2,1
637,0,0,0,2,3,4,0,3,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,-1,5,2,2,2,4,5,4,4,3,3,2,2
638,0,0,2,1,1,2,3,1,118,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,4,1,2,7,0,-1,2,5,5,0,5,3,2,4,2,3,4,1
639,0,0,2,1,1,2,4,5,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,1,2,2,4,3,0,33,1,1,2,5,5,2,4,2,0,3,3,1
640,0,1,1,3,0,5,2,2,76,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,0,0,1,2,5,0,2,0,-1,2,0,0,2,1,1,2,1,3,1,3,2
641,0,0,0,2,3,1,1,7,-1,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,2,0,1,1,3,0,5,6,0,0,-1,5,1,4,5,3,2,1,0,0,3,0,4
642,0,1,1,3,0,5,2,6,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,0,0,0,1,5,6,4,0,17,5,1,1,2,1,4,1,5,4,2,2,4
643,0,1,1,3,0,5,2,2,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,0,0,0,1,5,0,2,0,7,5,2,3,2,2,5,4,4,4,0,0,5
644,0,1,0,0,2,3,5,0,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,57,1,0,5,1,2,2,3,3,3,2,2,5
645,0,0,0,2,3,1,1,7,4,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,1,1,3,0,5,5,0,0,25,0,5,5,0,4,2,0,1,2,4,0,0
646,0,0,2,1,1,2,3,1,18,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,3,0,1,1,1,4,1,2,7,0,41,3,1,4,5,0,3,2,2,0,0,3,5
647,0,1,1,3,4,0,6,4,25,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,3,5,0,27,4,4,1,5,2,0,5,0,2,3,5,3
648,0,1,1,3,4,0,6,4,120,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,3,5,0,9,2,4,5,3,4,0,3,0,0,2,0,5
649,0,1,1,3,0,5,2,2,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,0,0,0,1,5,0,2,0,-1,4,5,0,4,1,4,2,1,2,3,1,0
650,0,0,2,1,1,2,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,4,1,2,7,0,-1,4,5,0,3,4,0,1,2,3,0,5,5
651,0,1,0,0,2,3,5,0,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,58,2,2,5,3,1,1,5,4,0,4,3,0
652,0,0,0,2,3,4,0,3,63,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,26,1,3,0,5,1,2,5,3,5,2,4,2
653,0,1,1,3,4,0,6,6,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,0,0,1,5,6,4,0,10,1,4,2,2,3,0,5,1,3,5,5,1
654,0,0,2,1,1,2,3,1,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,4,1,2,7,0,42,3,3,3,4,1,2,0,5,5,5,0,3
655,0,1,0,0,2,3,5,0,105,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,-1,1,4,4,0,2,0,0,4,5,0,1,5
656,0,0,2,1,1,2,3,1,121,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,4,1,2,7,0,-1,1,1,2,4,2,4,5,2,3,2,3,4
657,0,0,0,2,3,4,0,3,36,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,-1,1,1,1,4,4,0,5,0,2,2,2,2
658,0,0,0,2,3,1,1,7,106,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,1,3,0,0,5,0,0,-1,3,1,4,3,3,5,1,4,5,4,5,4
659,0,1,1,3,4,0,6,4,25,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,3,5,0,27,3,5,4,3,2,5,0,3,5,5,5,5
660,0,0,2,1,1,2,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,4,1,2,7,0,-1,0,2,0,4,3,0,4,2,3,0,4,2
661,0,1,1,3,4,0,6,4,25,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,3,5,0,-1,3,0,0,2,2,1,4,1,0,4,1,0
662,0,1,1,3,4,0,6,6,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,0,0,1,4,6,4,0,-1,2,3,2,1,2,4,1,4,5,3,0,2
663,0,0,2,1,1,2,4,1,45,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,2,2,0,7,0,53,1,0,1,2,2,3,0,1,0,4,2,1
664,0,0,0,2,3,4,0,3,17,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,45,3,3,4,1,0,4,4,3,3,5,5,3
